Time,Channel A,Channel B
(ms),(V),(V)
,,
-0.39543876,-0.00408948,0.00189215
-0.39539876,-0.00128178,0.00177007
-0.39535876,-0.0011597,0.004944
-0.39531876,-0.00231941,0.00073244
-0.39527876,0.00427259,0.00756859
-0.39523876,-0.00030519,0.00531022
-0.39519876,0.00366222,0.00708029
-0.39515876,-0.00256356,0.00250252
-0.39511876,-0.00219733,0.00177007
-0.39507876,0.00109867,-0.0011597
-0.39503876,0.0021363,0.00274667
-0.39499876,-0.00042726,0.00225837
-0.39495876,-0.00091556,0.00250252
-0.39491876,-0.00195319,0.00085452
-0.39487876,-0.00152593,-0.00018311
-0.39483876,-0.00091556,-0.00292978
-0.39479876,-0.003296,0.0037843
-0.39475876,-0.00244148,0.00366222
-0.39471876,-0.00347911,0.0054323
-0.39467876,0.00579852,-0.00292978
-0.39463876,-0.00305185,-0.00042726
-0.39459876,0.00415052,0.00463881
-0.39455876,-0.00244148,0.00225837
-0.39451876,-0.0011597,0.00073244
-0.39447876,-0.00372326,0.0037843
-0.39443876,0.00036622,0.00146489
-0.39439876,-0.00317393,0.00415052
-0.39435876,-0.00207526,0.00671407
-0.39431876,0.0004883,0.00744652
-0.39427876,0.00024415,-0.00030519
-0.39423876,0.00097659,0.00592059
-0.39419876,-0.00219733,0.00024415
-0.39415876,-0.00598163,0.00012207
-0.39411876,0.00134281,0.00506607
-0.39407876,-0.0011597,-0.00091556
-0.39403876,-0.00140385,-0.00207526
-0.39399876,0.00073244,-0.0011597
-0.39395876,0.00323496,0.00555437
-0.39391876,-0.00244148,-0.0028077
-0.39387876,0.00146489,0.00390637
-0.39383876,0.00073244,-0.00207526
-0.39379876,-0.00140385,0.00390637
-0.39375876,0.00250252,0.00109867
-0.39371876,0.00036622,0.00451674
-0.39367876,-0.00408948,0.004944
-0.39363876,0.00286874,0.00201422
-0.39359876,-0.00195319,0.00036622
-0.39355876,0.00262459,-0.00018311
-0.39351876,0.00274667,0.00036622
-0.39347876,0.00238044,0.001648
-0.39343876,-0.00152593,0.004944
-0.39339876,-0.00219733,0.0037843
-0.39335876,-0.001648,-0.0044557
-0.39331876,-0.00824,-0.00030519
-0.39327876,-0.004944,0.00225837
-0.39323876,-0.00195319,0.00769066
-0.39319876,0.00555437,0.00299081
-0.39315876,-0.001648,0.00274667
-0.39311876,0.00286874,-0.00067141
-0.39307876,-0.00103763,0.00427259
-0.39303876,0.00286874,-0.00183111
-0.39299876,-0.00573748,0.00579852
-0.39295876,0.00201422,0.00439467
-0.39291876,-0.00128178,0.00238044
-0.39287876,-0.00219733,0.00134281
-0.39283876,-0.00372326,0.00311289
-0.39279876,-0.00018311,-0.00042726
-0.39275876,0.00238044,-0.00091556
-0.39271876,0,0.00024415
-0.39267876,0,0.0004883
-0.39263876,-0.00469985,-0.00054933
-0.39259876,0.00250252,0.0021363
-0.39255876,0.00427259,0.00109867
-0.39251876,-0.00207526,0.00189215
-0.39247876,-0.0011597,0.00299081
-0.39243876,-0.0028077,0.00189215
-0.39239876,0.00415052,0.00463881
-0.39235876,0.00024415,0.00555437
-0.39231876,-0.00469985,0.00683615
-0.39227876,-0.00384533,-0.00152593
-0.39223876,-0.00421155,0.0004883
-0.39219876,0.00024415,0.00555437
-0.39215876,-0.00183111,0.00238044
-0.39211876,-0.00018311,-0.00042726
-0.39207876,-0.00042726,-0.00170904
-0.39203876,-0.0061037,0.00274667
-0.39199876,0.00061037,0.00531022
-0.39195876,-0.00183111,0.00012207
-0.39191876,0.00085452,0.00012207
-0.39187876,0.0004883,0.00250252
-0.39183876,0.00323496,-0.00128178
-0.39179876,-0.00396741,0.00427259
-0.39175876,-0.00292978,-0.00067141
-0.39171876,0.00085452,0.00427259
-0.39167876,0.00225837,0.00061037
-0.39163876,0.00531022,-0.00268563
-0.39159876,-0.0028077,0
-0.39155876,-0.00140385,0.00604267
-0.39151876,-0.00537126,-0.00244148
-0.39147876,0.00122074,0.00769066
-0.39143876,0.00036622,-0.00396741
-0.39139876,-0.00360118,0.0021363
-0.39135876,0.00201422,0.00299081
-0.39131876,0.00073244,0.00341807
-0.39127876,-0.00091556,0.00708029
-0.39123876,0.0054323,0.00640889
-0.39119876,-0.003296,-0.00042726
-0.39115876,0.00146489,0.00732444
-0.39111876,-0.0028077,0.00012207
-0.39107876,-0.00042726,0.00439467
-0.39103876,0.00274667,0.00427259
-0.39099876,0.00225837,0.00286874
-0.39095876,0.0021363,-0.00140385
-0.39091876,-0.00305185,0.00390637
-0.39087876,0.00109867,0.00708029
-0.39083876,-0.00128178,-0.00231941
-0.39079876,-0.00347911,0.00695822
-0.39075876,-0.00030519,0.00885037
-0.39071876,-0.00140385,0.00024415
-0.39067876,-0.00347911,0.00793481
-0.39063876,-0.00317393,0
-0.39059876,0.00323496,0.00299081
-0.39055876,-0.00018311,0.00579852
-0.39051876,0.00024415,0.00109867
-0.39047876,-0.00183111,0.00262459
-0.39043876,-0.00067141,0
-0.39039876,0.00158696,0.00390637
-0.39035876,0.00250252,-0.00207526
-0.39031876,0.00109867,0.00592059
-0.39027876,-0.00042726,0.001648
-0.39023876,0.00299081,0.00073244
-0.39019876,-0.00079348,0.0054323
-0.39015876,-0.00042726,0.00402844
-0.39011876,-0.00457778,0.00604267
-0.39007876,0.00122074,0.00390637
-0.39003876,-0.00433363,-0.00030519
-0.38999876,0.00274667,0.00909452
-0.38995876,0.00177007,0.004944
-0.38991876,0,-0.00244148
-0.38987876,0.00085452,0.00427259
-0.38983876,-0.00347911,0.00567644
-0.38979876,-0.00292978,0.00744652
-0.38975876,-0.0011597,0.00189215
-0.38971876,0,0.00146489
-0.38967876,-0.00457778,0
-0.38963876,-0.00042726,0.00134281
-0.38959876,-0.00292978,0.00024415
-0.38955876,-0.00256356,0.0021363
-0.38951876,-0.00244148,0.00390637
-0.38947876,-0.006592,-0.00256356
-0.38943876,-0.00347911,0.00341807
-0.38939876,-0.00231941,0.00354015
-0.38935876,-0.001648,-0.00183111
-0.38931876,-0.003296,0.00671407
-0.38927876,-0.00183111,0.00189215
-0.38923876,0.00158696,0.00756859
-0.38919876,0.00177007,0.004944
-0.38915876,-0.00799585,0.00286874
-0.38911876,-0.00372326,0.00531022
-0.38907876,-0.00054933,-0.00268563
-0.38903876,-0.00079348,0.00311289
-0.38899876,-0.00408948,0.00506607
-0.38895876,-0.00585955,0.01013215
-0.38891876,0.00036622,0.00311289
-0.38887876,-0.00360118,0.00109867
-0.38883876,0.00158696,0.004944
-0.38879876,-0.00396741,0.00415052
-0.38875876,-0.00207526,0.00061037
-0.38871876,-0.00030519,0.00262459
-0.38867876,0.00085452,0.00354015
-0.38863876,-0.004944,0.001648
-0.38859876,-0.00347911,0.00274667
-0.38855876,-0.00482192,0.00720237
-0.38851876,-0.00292978,0.0021363
-0.38847876,-0.00622578,0.00390637
-0.38843876,-0.00469985,-0.00195319
-0.38839876,-0.001648,-0.00018311
-0.38835876,-0.00067141,0.00274667
-0.38831876,-0.00268563,0.00518815
-0.38827876,-0.00762963,0.00744652
-0.38823876,-0.00018311,0.00415052
-0.38819876,0.00402844,0.01098666
-0.38815876,-0.00524918,0.00451674
-0.38811876,-0.00457778,-0.00042726
-0.38807876,-0.00317393,0.00122074
-0.38803876,-0.00524918,0.00415052
-0.38799876,-0.00927763,0.00238044
-0.38795876,-0.00268563,0.0021363
-0.38791876,-0.00561541,0.00427259
-0.38787876,-0.00152593,0.00012207
-0.38783876,-0.00372326,0.00311289
-0.38779876,0,0.00262459
-0.38775876,-0.00866726,0.00225837
-0.38771876,-0.00103763,0.00225837
-0.38767876,-0.00469985,0.00506607
-0.38763876,0.00238044,0.00311289
-0.38759876,-0.00256356,0.0054323
-0.38755876,-0.00268563,0.00720237
-0.38751876,0.00402844,0.00085452
-0.38747876,-0.00421155,0.00555437
-0.38743876,-0.00183111,0.0037843
-0.38739876,-0.00634785,0.00811792
-0.38735876,0.00201422,0.00463881
-0.38731876,-0.00079348,0.00134281
-0.38727876,-0.00824,0.00451674
-0.38723876,0.00134281,-0.00079348
-0.38719876,-0.003296,0.00781274
-0.38715876,-0.00152593,0.00506607
-0.38711876,-0.00799585,0.00341807
-0.38707876,-0.00018311,0.00177007
-0.38703876,-0.00585955,-0.00030519
-0.38699876,-0.01129185,0.001648
-0.38695876,-0.00231941,0.00146489
-0.38691876,-0.00408948,0.0004883
-0.38687876,-0.00244148,0.00732444
-0.38683876,-0.00573748,0.00366222
-0.38679876,-0.00701926,0.00628681
-0.38675876,-0.00585955,-0.00231941
-0.38671876,-0.00231941,-0.00421155
-0.38667876,-0.00787378,-0.00195319
-0.38663876,-0.00573748,0.0021363
-0.38659876,-0.00524918,0.00506607
-0.38655876,0.00262459,0.006592
-0.38651876,-0.00195319,0.00341807
-0.38647876,-0.001648,0.00439467
-0.38643876,-0.00268563,0.00671407
-0.38639876,-0.00079348,0.00439467
-0.38635876,-0.00183111,0.00506607
-0.38631876,-0.00103763,0.00366222
-0.38627876,-0.00256356,0.0004883
-0.38623876,-0.00622578,0.004944
-0.38619876,-0.00292978,0.0021363
-0.38615876,0.00146489,-0.00091556
-0.38611876,-0.00598163,0.00250252
-0.38607876,-0.0028077,0.00628681
-0.38603876,0.00341807,0
-0.38599876,0,0.00036622
-0.38595876,-0.00195319,-0.00030519
-0.38591876,-0.00030519,0.00109867
-0.38587876,-0.0011597,0.00341807
-0.38583876,-0.00195319,0.00109867
-0.38579876,-0.00207526,0.00311289
-0.38575876,-0.00103763,0.00134281
-0.38571876,-0.00671407,0.00555437
-0.38567876,-0.00207526,0.00451674
-0.38563876,0.00134281,0.00354015
-0.38559876,-0.00537126,0.00555437
-0.38555876,-0.00811792,0.00628681
-0.38551876,-0.00231941,0.00085452
-0.38547876,-0.00646992,0.006592
-0.38543876,-0.00372326,0.00061037
-0.38539876,-0.00042726,0.00518815
-0.38535876,0.00073244,0.00439467
-0.38531876,-0.00469985,0.00781274
-0.38527876,-0.0028077,0.00311289
-0.38523876,-0.00219733,0.00555437
-0.38519876,-0.00549333,0.00311289
-0.38515876,0.00061037,0.00073244
-0.38511876,-0.00183111,0.00476089
-0.38507876,-0.00408948,0.00109867
-0.38503876,-0.00207526,0.00439467
-0.38499876,-0.00347911,0.00390637
-0.38495876,-0.00244148,0.00695822
-0.38491876,-0.00140385,0.00415052
-0.38487876,-0.00030519,0.00439467
-0.38483876,-0.00054933,0.00311289
-0.38479876,0.00177007,0.00097659
-0.38475876,0.00201422,-0.00183111
-0.38471876,-0.00054933,-0.00256356
-0.38467876,0.00061037,0.00354015
-0.38463876,-0.00183111,0.00122074
-0.38459876,-0.00268563,-0.00091556
-0.38455876,0.00061037,0.00012207
-0.38451876,-0.00585955,0.00189215
-0.38447876,-0.00292978,0.00134281
-0.38443876,0.00354015,0.00311289
-0.38439876,0.00158696,-0.00018311
-0.38435876,-0.00152593,-0.00170904
-0.38431876,0.00073244,0.00341807
-0.38427876,-0.00103763,-0.00360118
-0.38423876,0.00683615,-0.00305185
-0.38419876,-0.00030519,0.006592
-0.38415876,-0.00457778,0.00592059
-0.38411876,0.00250252,0.00439467
-0.38407876,-0.00231941,0.00640889
-0.38403876,0.00341807,-0.00140385
-0.38399876,-0.00030519,0.00262459
-0.38395876,-0.00207526,0.00109867
-0.38391876,0,-0.00305185
-0.38387876,0.00061037,0.0021363
-0.38383876,-0.00244148,-0.00170904
-0.38379876,0.00769066,-0.00140385
-0.38375876,0.00085452,0.00189215
-0.38371876,0.00366222,0.00976592
-0.38367876,0.00860622,0.00225837
-0.38363876,0.00250252,0.00354015
-0.38359876,0.00012207,-0.00219733
-0.38355876,0.00061037,0.00146489
-0.38351876,-0.00573748,0.00579852
-0.38347876,-0.003296,0.00390637
-0.38343876,-0.0011597,0.00109867
-0.38339876,-0.00347911,0.0021363
-0.38335876,-0.00292978,0.00476089
-0.38331876,-0.00433363,0.00177007
-0.38327876,0.00463881,0.00073244
-0.38323876,-0.00183111,-0.00067141
-0.38319876,0.00341807,0.00189215
-0.38315876,-0.00079348,-0.00054933
-0.38311876,0.00518815,0.00579852
-0.38307876,0.00592059,0.00097659
-0.38303876,0.00311289,0.00225837
-0.38299876,-0.001648,-0.00103763
-0.38295876,0.0004883,-0.00256356
-0.38291876,0.00451674,-0.00079348
-0.38287876,-0.00091556,0.0021363
-0.38283876,-0.00018311,0
-0.38279876,-0.00103763,0.00463881
-0.38275876,0.00109867,-0.00360118
-0.38271876,0,0.0037843
-0.38267876,-0.00042726,0
-0.38263876,0.00024415,0.00604267
-0.38259876,-0.00128178,0.00708029
-0.38255876,0.00085452,-0.00305185
-0.38251876,-0.001648,0.00024415
-0.38247876,0.00311289,0.00836207
-0.38243876,0.00073244,0.00024415
-0.38239876,-0.00030519,0.00579852
-0.38235876,-0.00103763,0.00286874
-0.38231876,0.0037843,0.00555437
-0.38227876,-0.0028077,-0.00054933
-0.38223876,0.00158696,0.00311289
-0.38219876,-0.00054933,0.001648
-0.38215876,-0.00067141,0.00097659
-0.38211876,-0.00433363,0.0037843
-0.38207876,-0.00128178,0.001648
-0.38203876,-0.00244148,0.0054323
-0.38199876,-0.00067141,-0.00103763
-0.38195876,-0.00207526,0.001648
-0.38191876,0,0.00341807
-0.38187876,-0.00634785,0.00439467
-0.38183876,-0.001648,0.00250252
-0.38179876,-0.00030519,-0.00170904
-0.38175876,0.00323496,0.00134281
-0.38171876,-0.00292978,-0.00042726
-0.38167876,0.00402844,-0.00079348
-0.38163876,-0.00140385,0.00262459
-0.38159876,-0.00836207,-0.00054933
-0.38155876,-0.0011597,0.00109867
-0.38151876,0.00817896,0.00341807
-0.38147876,0.0004883,0.00683615
-0.38143876,0.00012207,0.00946074
-0.38139876,-0.001648,0.00390637
-0.38135876,-0.00152593,0.00122074
-0.38131876,-0.00360118,0.00036622
-0.38127876,0.00012207,-0.00195319
-0.38123876,0.00158696,0.00341807
-0.38119876,0.00201422,0.00134281
-0.38115876,0.00177007,0.00518815
-0.38111876,-0.00195319,0.00933866
-0.38107876,0.00640889,0.00061037
-0.38103876,0.00427259,0.001648
-0.38099876,-0.00079348,0.00146489
-0.38095876,-0.00091556,0.00341807
-0.38091876,0.00177007,0.00671407
-0.38087876,0.00073244,0.00567644
-0.38083876,0.00274667,0.00402844
-0.38079876,0.00354015,0.00134281
-0.38075876,0.00451674,0.00036622
-0.38071876,0.00415052,0.00567644
-0.38067876,0.00097659,-0.00018311
-0.38063876,0.00628681,0.00201422
-0.38059876,-0.00622578,-0.00677511
-0.38055876,0.00299081,-0.00128178
-0.38051876,0.00189215,0.0054323
-0.38047876,0.00073244,0.00061037
-0.38043876,-0.00268563,-0.00079348
-0.38039876,0.00134281,0.00238044
-0.38035876,0.00579852,0.00555437
-0.38031876,-0.00469985,0.00506607
-0.38027876,-0.00018311,0.00354015
-0.38023876,0.00225837,-0.00042726
-0.38019876,0.00720237,0
-0.38015876,0.00012207,0.00390637
-0.38011876,0.00109867,0.0004883
-0.38007876,-0.00030519,0.00238044
-0.38003876,0.00097659,0.00708029
-0.37999876,0.00134281,0.00012207
-0.37995876,0.00134281,0.00085452
-0.37991876,-0.00396741,0.00402844
-0.37987876,-0.00689718,0.00439467
-0.37983876,0.00463881,-0.00042726
-0.37979876,0.00097659,-0.00079348
-0.37975876,-0.00140385,0.0004883
-0.37971876,0.00341807,0.00250252
-0.37967876,0.00146489,0.00238044
-0.37963876,0.00238044,-0.00018311
-0.37959876,0.00061037,0.0037843
-0.37955876,-0.00091556,0.00238044
-0.37951876,0.00146489,0.00262459
-0.37947876,0.00463881,0.00012207
-0.37943876,0.0004883,0.00012207
-0.37939876,0.00036622,0.00354015
-0.37935876,0.00665304,0.00354015
-0.37931876,0.00201422,0.00518815
-0.37927876,0.00238044,0.00061037
-0.37923876,-0.00067141,0.00189215
-0.37919876,-0.00183111,0.00476089
-0.37915876,0.00073244,0.00109867
-0.37911876,-0.00524918,0.00225837
-0.37907876,0.00177007,0.00354015
-0.37903876,0,0.00061037
-0.37899876,0.00061037,0.00616474
-0.37895876,-0.00384533,0.00024415
-0.37891876,0.00463881,-0.00079348
-0.37887876,-0.00152593,0.00061037
-0.37883876,0.00311289,0.00122074
-0.37879876,-0.00347911,-0.00103763
-0.37875876,0.00402844,-0.00067141
-0.37871876,0.00177007,0.00463881
-0.37867876,-0.00256356,0.00286874
-0.37863876,-0.003296,0.00872829
-0.37859876,0.00286874,0.00097659
-0.37855876,0.00024415,0.00274667
-0.37851876,-0.00421155,0.001648
-0.37847876,0.00323496,0.00567644
-0.37843876,-0.00372326,0.00073244
-0.37839876,-0.00128178,0.00085452
-0.37835876,0.00238044,-0.00018311
-0.37831876,-0.00598163,0.00439467
-0.37827876,-0.00244148,0.00366222
-0.37823876,0.00805689,0.00415052
-0.37819876,-0.00256356,0.00366222
-0.37815876,0.00439467,0.00311289
-0.37811876,0.0021363,-0.00384533
-0.37807876,-0.00482192,-0.00372326
-0.37803876,-0.00372326,0.00695822
-0.37799876,0.00061037,0.00225837
-0.37795876,0.00122074,-0.0011597
-0.37791876,0.00238044,0.00695822
-0.37787876,0.00177007,0.00012207
-0.37783876,0.00024415,0.00518815
-0.37779876,-0.00054933,0.00311289
-0.37775876,0.00402844,0.00073244
-0.37771876,-0.00305185,0.00463881
-0.37767876,0.0021363,0.00463881
-0.37763876,0.00286874,0.00341807
-0.37759876,0.0021363,0.00744652
-0.37755876,0.00415052,0.00201422
-0.37751876,0,0.00073244
-0.37747876,-0.00103763,-0.00195319
-0.37743876,-0.00091556,0.003296
-0.37739876,0.00061037,0.00073244
-0.37735876,0.00012207,0.00122074
-0.37731876,0.00134281,0.0037843
-0.37727876,0.00354015,0.00201422
-0.37723876,0.00860622,0.00085452
-0.37719876,0.00097659,-0.00079348
-0.37715876,0.00323496,0.00134281
-0.37711876,0.00341807,0.0054323
-0.37707876,0.00134281,-0.00091556
-0.37703876,-0.00268563,0.00201422
-0.37699876,-0.00128178,0.00506607
-0.37695876,0,0.00146489
-0.37691876,0.00769066,0.0004883
-0.37687876,-0.00042726,0.00262459
-0.37683876,0.00323496,0.00604267
-0.37679876,0.00012207,0.00122074
-0.37675876,0.00024415,0.00146489
-0.37671876,0.00122074,0.00616474
-0.37667876,0.00476089,0.00122074
-0.37663876,0.00061037,0.00085452
-0.37659876,0.00299081,0.00616474
-0.37655876,0.00427259,0.00299081
-0.37651876,0.00189215,-0.0011597
-0.37647876,0.00250252,0.00299081
-0.37643876,0.00817896,-0.00018311
-0.37639876,0.00134281,0.00286874
-0.37635876,0.00085452,0.00073244
-0.37631876,0.00616474,0.00024415
-0.37627876,0.00238044,0.00024415
-0.37623876,0.00238044,0.00085452
-0.37619876,0.00097659,-0.00042726
-0.37615876,0.0021363,0.00354015
-0.37611876,-0.0028077,0.00036622
-0.37607876,0.00085452,0.00109867
-0.37603876,0.00354015,-0.00054933
-0.37599876,0.00201422,0.00250252
-0.37595876,0,-0.00231941
-0.37591876,0.00555437,0.00555437
-0.37587876,-0.00219733,0.00366222
-0.37583876,0.00085452,0.00640889
-0.37579876,-0.00140385,-0.00170904
-0.37575876,-0.00140385,0.00262459
-0.37571876,-0.00268563,0.00427259
-0.37567876,0.00250252,0.00177007
-0.37563876,-0.00042726,-0.00231941
-0.37559876,-0.00231941,0.00476089
-0.37555876,-0.00183111,0.00201422
-0.37551876,0.00097659,-0.00067141
-0.37547876,-0.00042726,0.00299081
-0.37543876,0.00073244,0.003296
-0.37539876,0.00177007,0.003296
-0.37535876,0.00122074,0.00036622
-0.37531876,0.00073244,0.00415052
-0.37527876,0.00146489,0.00579852
-0.37523876,0.00201422,0.00109867
-0.37519876,-0.00079348,0.00085452
-0.37515876,0.00024415,0.00238044
-0.37511876,0.00012207,0.00390637
-0.37507876,0.00097659,0.0021363
-0.37503876,-0.00018311,-0.00219733
-0.37499876,-0.00128178,0.00262459
-0.37495876,0.00225837,0
-0.37491876,0.00390637,-0.00384533
-0.37487876,0.00488296,-0.00042726
-0.37483876,0.00177007,0.00299081
-0.37479876,0.00109867,-0.00030519
-0.37475876,0.00683615,0.004944
-0.37471876,0.00024415,0.00390637
-0.37467876,0.00189215,0.00177007
-0.37463876,0.00354015,0.00390637
-0.37459876,-0.00067141,0.00085452
-0.37455876,0.00158696,-0.00067141
-0.37451876,-0.00396741,0.00274667
-0.37447876,0.00085452,0.004944
-0.37443876,0.00225837,0.00024415
-0.37439876,-0.00103763,0.00262459
-0.37435876,0.00036622,0.00250252
-0.37431876,-0.00317393,0.00177007
-0.37427876,-0.00689718,0.0021363
-0.37423876,0.0021363,0.00299081
-0.37419876,-0.00042726,0.00311289
-0.37415876,-0.001648,0.00402844
-0.37411876,-0.0061037,0.003296
-0.37407876,-0.00598163,-0.00091556
-0.37403876,-0.00042726,0.00341807
-0.37399876,0.00201422,0.00439467
-0.37395876,0.00097659,0.00024415
-0.37391876,0.00158696,0.00109867
-0.37387876,-0.00183111,0.00225837
-0.37383876,0.00024415,0.00415052
-0.37379876,0.0021363,-0.0077517
-0.37375876,0.00439467,0.0037843
-0.37371876,-0.00421155,-0.00207526
-0.37367876,0.00286874,0.00628681
-0.37363876,0.00109867,-0.00103763
-0.37359876,-0.00030519,0.00366222
-0.37355876,0.00061037,-0.00170904
-0.37351876,-0.00183111,0.00885037
-0.37347876,-0.00152593,0.00146489
-0.37343876,-0.00152593,0.0021363
-0.37339876,0.00012207,0.00439467
-0.37335876,0.00262459,-0.0011597
-0.37331876,-0.0028077,0.00439467
-0.37327876,-0.00091556,-0.00317393
-0.37323876,0,-0.00152593
-0.37319876,-0.00396741,0.00134281
-0.37315876,-0.0028077,0.00311289
-0.37311876,0.00756859,0.001648
-0.37307876,0.00036622,0.003296
-0.37303876,-0.00433363,0.00225837
-0.37299876,0.00024415,0.00354015
-0.37295876,0.00225837,-0.00231941
-0.37291876,0.00225837,-0.00018311
-0.37287876,0.00177007,-0.00140385
-0.37283876,-0.001648,0.00262459
-0.37279876,0.00390637,0.00506607
-0.37275876,-0.00054933,0.0021363
-0.37271876,0,-0.00030519
-0.37267876,0.00109867,0.004944
-0.37263876,-0.00030519,-0.0061037
-0.37259876,-0.00103763,0.00201422
-0.37255876,-0.00152593,-0.00067141
-0.37251876,-0.00054933,0.00616474
-0.37247876,0.0037843,-0.00207526
-0.37243876,0.00451674,0.00592059
-0.37239876,-0.00244148,-0.00244148
-0.37235876,-0.00433363,0.00286874
-0.37231876,-0.00219733,-0.00396741
-0.37227876,-0.00396741,0.00274667
-0.37223876,-0.006592,0.00439467
-0.37219876,-0.00079348,-0.00152593
-0.37215876,-0.00549333,-0.00170904
-0.37211876,-0.00042726,-0.00140385
-0.37207876,-0.00183111,0.001648
-0.37203876,0.00024415,-0.00018311
-0.37199876,-0.00408948,0.00177007
-0.37195876,0.00073244,-0.00140385
-0.37191876,-0.001648,0.00274667
-0.37187876,-0.0028077,0.00225837
-0.37183876,-0.00231941,0.00933866
-0.37179876,-0.00128178,0.0037843
-0.37175876,0.00097659,0.00134281
-0.37171876,-0.00103763,-0.00408948
-0.37167876,-0.003296,0.00506607
-0.37163876,0.0054323,0.00250252
-0.37159876,-0.00457778,0.00579852
