Time,Channel A,Channel B
-0.39565358,-0.00891141,-0.00280770
-0.39561358,-0.01019318,0.00415052
-0.39557358,-0.01196326,-0.00665304
-0.39553358,-0.01239051,0.00427259
-0.39549358,-0.01403851,-0.00573748
-0.39545358,-0.01123081,0.00518815
-0.39541358,-0.01184118,-0.00433363
-0.39537358,-0.00244148,-0.00183111
-0.39533358,-0.01171911,-0.00115970
-0.39529358,-0.01452681,-0.00616474
-0.39525358,-0.01806696,-0.00335704
-0.39521358,-0.00854518,-0.00360118
-0.39517358,-0.01007111,0.00036622
-0.39513358,-0.00762963,-0.00500504
-0.39509358,-0.00817896,-0.00195319
-0.39505358,-0.01098666,-0.00549333
-0.39501358,-0.01275674,-0.00421155
-0.39497358,-0.00488296,-0.00030519
-0.39493358,-0.01525925,-0.00158696
-0.39489358,-0.01373333,0.00543230
-0.39485358,-0.01568651,0.00415052
-0.39481358,-0.00793481,0.00201422
-0.39477358,-0.00714133,0.00164800
-0.39473358,-0.01287881,-0.00115970
-0.39469358,-0.01086459,-0.00115970
-0.39465358,-0.01452681,-0.00421155
-0.39461358,-0.00762963,0.00250252
-0.39457358,-0.01019318,-0.00408948
-0.39453358,-0.01086459,-0.00170904
-0.39449358,-0.01464888,-0.00433363
-0.39445358,-0.00738548,-0.00128178
-0.39441358,-0.01147496,-0.00067141
-0.39437358,-0.00726341,-0.00244148
-0.39433358,-0.01452681,-0.00500504
-0.39429358,-0.01007111,-0.00445570
-0.39425358,-0.01324503,-0.00585955
-0.39421358,-0.00793481,0.00048830
-0.39417358,-0.01794488,-0.00476089
-0.39413358,-0.00640889,-0.00183111
-0.39409358,-0.00958281,0.00317393
-0.39405358,-0.00360118,0.00201422
-0.39401358,-0.01098666,-0.00195319
-0.39397358,-0.01733451,-0.00256356
-0.39393358,-0.00793481,-0.00524918
-0.39389358,-0.00958281,0.00439467
-0.39385358,-0.00915555,0.00024415
-0.39381358,-0.00793481,-0.00170904
-0.39377358,-0.00891141,-0.00079348
-0.39373358,-0.00915555,-0.00256356
-0.39369358,-0.01110874,-0.00561541
-0.39365358,-0.00817896,0.00097659
-0.39361358,-0.01159703,-0.00347911
-0.39357358,-0.01019318,-0.00042726
-0.39353358,-0.01110874,-0.00396741
-0.39349358,-0.00982696,0.00036622
-0.39345358,-0.00384533,0.00024415
-0.39341358,-0.00933866,-0.00219733
-0.39337358,-0.01159703,-0.00421155
-0.39333358,-0.01513718,-0.00463881
-0.39329358,-0.01123081,-0.00805689
-0.39325358,-0.00878933,-0.00408948
-0.39321358,-0.01263466,-0.00244148
-0.39317358,-0.01654103,-0.00067141
-0.39313358,-0.01391644,-0.00042726
-0.39309358,-0.01464888,-0.00158696
-0.39305358,-0.00689718,-0.00463881
-0.39301358,-0.01110874,-0.00677511
-0.39297358,-0.00640889,0.00036622
-0.39293358,-0.01239051,-0.00537126
-0.39289358,-0.00915555,-0.00018311
-0.39285358,-0.01055940,-0.00292978
-0.39281358,-0.00891141,-0.00781274
-0.39277358,-0.01428266,-0.00207526
-0.39273358,-0.00891141,-0.00207526
-0.39269358,-0.01171911,-0.00408948
-0.39265358,-0.01031526,0.00134281
-0.39261358,-0.00817896,-0.00561541
-0.39257358,-0.01416059,0.00122074
-0.39253358,-0.01275674,-0.00244148
-0.39249358,-0.00958281,-0.00195319
-0.39245358,-0.01019318,-0.00280770
-0.39241358,-0.01324503,-0.00170904
-0.39237358,-0.01031526,-0.00360118
-0.39233358,-0.01007111,-0.00476089
-0.39229358,-0.00842311,-0.00311289
-0.39225358,-0.01733451,0.00439467
-0.39221358,-0.00549333,-0.00207526
-0.39217358,-0.01275674,0.00073244
-0.39213358,-0.00866726,-0.00091556
-0.39209358,-0.01275674,-0.00335704
-0.39205358,-0.01464888,-0.00183111
-0.39201358,-0.01440474,-0.00653096
-0.39197358,-0.01263466,-0.00549333
-0.39193358,-0.01263466,-0.00323496
-0.39189358,-0.00903348,-0.00103763
-0.39185358,-0.00701926,-0.00195319
-0.39181358,-0.01208533,-0.00054933
-0.39177358,-0.01239051,-0.00079348
-0.39173358,-0.00878933,-0.00408948
-0.39169358,-0.01123081,-0.00878933
-0.39165358,-0.00817896,-0.00445570
-0.39161358,-0.00915555,-0.00372326
-0.39157358,-0.01196326,-0.00616474
-0.39153358,-0.00994903,-0.00384533
-0.39149358,-0.00891141,-0.00128178
-0.39145358,-0.00762963,-0.00677511
-0.39141358,-0.00433363,-0.00103763
-0.39137358,-0.01220740,-0.00268563
-0.39133358,-0.00891141,-0.00195319
-0.39129358,-0.01525925,-0.00091556
-0.39125358,-0.01208533,-0.00128178
-0.39121358,-0.01031526,-0.00616474
-0.39117358,-0.00994903,-0.00207526
-0.39113358,-0.01019318,-0.00665304
-0.39109358,-0.01135289,-0.00909452
-0.39105358,-0.00714133,-0.00183111
-0.39101358,-0.00817896,-0.00360118
-0.39097358,-0.01513718,-0.00701926
-0.39093358,-0.01373333,0.00305185
-0.39089358,-0.01007111,-0.00219733
-0.39085358,-0.01159703,-0.00488296
-0.39081358,-0.01251259,-0.00170904
-0.39077358,-0.00982696,-0.00640889
-0.39073358,-0.01055940,-0.00067141
-0.39069358,-0.00970489,-0.00140385
-0.39065358,-0.01324503,-0.00091556
-0.39061358,-0.01068148,-0.00384533
-0.39057358,-0.01123081,-0.00500504
-0.39053358,-0.00689718,-0.00677511
-0.39049358,-0.00866726,-0.00445570
-0.39045358,-0.01361126,-0.00408948
-0.39041358,-0.00933866,-0.00158696
-0.39037358,-0.00891141,-0.00195319
-0.39033358,-0.01556444,0.00189215
-0.39029358,-0.01019318,-0.00170904
-0.39025358,-0.01196326,-0.00158696
-0.39021358,-0.01501511,-0.00323496
-0.39017358,-0.00421155,0.00286874
-0.39013358,-0.01098666,-0.00360118
-0.39009358,-0.01196326,-0.00079348
-0.39005358,-0.00866726,-0.00476089
-0.39001358,-0.01123081,0.00189215
-0.38997358,-0.00488296,-0.00445570
-0.38993358,-0.00805689,-0.00018311
-0.38989358,-0.00689718,-0.00433363
-0.38985358,-0.00280770,-0.00360118
-0.38981358,-0.00781274,-0.00793481
-0.38977358,-0.01544237,0.00012207
-0.38973358,-0.01733451,-0.00280770
-0.38969358,-0.00665304,-0.00500504
-0.38965358,-0.00842311,0.00012207
-0.38961358,-0.01275674,0.00085452
-0.38957358,-0.00866726,0.00036622
-0.38953358,-0.01086459,-0.00091556
-0.38949358,-0.00726341,-0.00256356
-0.38945358,-0.00500504,-0.00408948
-0.38941358,-0.00805689,-0.00091556
-0.38937358,-0.00958281,-0.00018311
-0.38933358,-0.01336711,-0.00207526
-0.38929358,-0.01348918,-0.00537126
-0.38925358,-0.00488296,-0.00103763
-0.38921358,-0.00793481,-0.00488296
-0.38917358,-0.00738548,0.00085452
-0.38913358,-0.00958281,-0.00158696
-0.38909358,-0.00805689,0.00378430
-0.38905358,-0.01098666,0.00048830
-0.38901358,0.00134281,-0.00158696
-0.38897358,-0.00524918,-0.00573748
-0.38893358,-0.00866726,-0.00042726
-0.38889358,-0.00982696,-0.00335704
-0.38885358,-0.01440474,0.00213630
-0.38881358,-0.01403851,-0.00549333
-0.38877358,-0.00933866,0.00164800
-0.38873358,-0.00793481,-0.00488296
-0.38869358,-0.00738548,-0.00195319
-0.38865358,-0.00805689,-0.00219733
-0.38861358,-0.01263466,0.00225837
-0.38857358,-0.00750755,-0.00433363
-0.38853358,-0.01348918,-0.00701926
-0.38849358,-0.00598163,-0.00256356
-0.38845358,-0.00781274,-0.00616474
-0.38841358,-0.01135289,-0.00500504
-0.38837358,-0.01184118,0.00036622
-0.38833358,-0.01605274,-0.00018311
-0.38829358,-0.00537126,-0.00280770
-0.38825358,-0.00628681,-0.00488296
-0.38821358,-0.01391644,-0.00091556
-0.38817358,-0.00750755,-0.00347911
-0.38813358,-0.01135289,0.00085452
-0.38809358,-0.01416059,-0.00549333
-0.38805358,-0.00781274,-0.00091556
-0.38801358,-0.01196326,-0.00360118
-0.38797358,-0.01147496,0.00250252
-0.38793358,-0.01159703,0.00073244
-0.38789358,-0.01007111,-0.00408948
-0.38785358,-0.01324503,-0.00091556
-0.38781358,-0.00994903,0.00048830
-0.38777358,-0.00933866,-0.00756859
-0.38773358,-0.01251259,0.00952178
-0.38769358,-0.00903348,-0.00115970
-0.38765358,-0.01196326,0.00225837
-0.38761358,-0.01123081,-0.00665304
-0.38757358,-0.00866726,-0.00170904
-0.38753358,-0.00750755,-0.00219733
-0.38749358,-0.01123081,0.00036622
-0.38745358,-0.01043733,-0.00042726
-0.38741358,-0.01031526,0.00024415
-0.38737358,-0.01348918,-0.00311289
-0.38733358,-0.01452681,0.00085452
-0.38729358,-0.01403851,-0.00463881
-0.38725358,-0.00982696,-0.00140385
-0.38721358,-0.00970489,-0.00769066
-0.38717358,-0.00903348,-0.00054933
-0.38713358,-0.01464888,-0.00665304
-0.38709358,-0.01098666,-0.00463881
-0.38705358,-0.01184118,-0.00604267
-0.38701358,-0.01110874,0.00341807
-0.38697358,-0.01220740,-0.00103763
-0.38693358,-0.00933866,-0.00140385
-0.38689358,-0.01263466,-0.00628681
-0.38685358,-0.00946074,0.00085452
-0.38681358,-0.01184118,-0.00268563
-0.38677358,-0.00457778,0.00085452
-0.38673358,-0.01373333,-0.00140385
-0.38669358,-0.00726341,0.00036622
-0.38665358,-0.01336711,-0.00738548
-0.38661358,-0.01477096,0.00012207
-0.38657358,-0.01757866,-0.00231941
-0.38653358,-0.00762963,-0.00946074
-0.38649358,-0.01068148,0.00036622
-0.38645358,-0.01300089,-0.00421155
-0.38641358,-0.00891141,0.00024415
-0.38637358,-0.00610370,0.00177007
-0.38633358,-0.01251259,0.00097659
-0.38629358,-0.01147496,-0.00616474
-0.38625358,-0.00891141,0.00164800
-0.38621358,-0.01007111,-0.00445570
-0.38617358,-0.01031526,-0.00256356
-0.38613358,-0.01171911,-0.00067141
-0.38609358,-0.00817896,-0.00433363
-0.38605358,-0.00689718,0.00189215
-0.38601358,-0.00842311,-0.00500504
-0.38597358,-0.01544237,-0.00445570
-0.38593358,-0.00903348,-0.00347911
-0.38589358,-0.01501511,-0.00079348
-0.38585358,-0.01147496,-0.00207526
-0.38581358,-0.01416059,-0.00103763
-0.38577358,-0.00665304,-0.00396741
-0.38573358,-0.01123081,0.00036622
-0.38569358,-0.01147496,0.00225837
-0.38565358,-0.00982696,-0.00640889
-0.38561358,-0.00726341,-0.00207526
-0.38557358,-0.01312296,-0.00421155
-0.38553358,-0.01098666,-0.00433363
-0.38549358,-0.01452681,-0.00170904
-0.38545358,-0.00958281,0.00097659
-0.38541358,-0.00915555,-0.00476089
-0.38537358,-0.00830104,-0.00335704
-0.38533358,-0.00878933,0.00238044
-0.38529358,-0.01263466,-0.00561541
-0.38525358,-0.01159703,-0.00384533
-0.38521358,-0.01220740,-0.00128178
-0.38517358,-0.01428266,-0.00445570
-0.38513358,-0.00958281,0.00048830
-0.38509358,-0.00878933,0.00122074
-0.38505358,-0.01287881,-0.00488296
-0.38501358,-0.01068148,0.00085452
-0.38497358,-0.01263466,-0.00335704
-0.38493358,-0.00878933,0.00189215
-0.38489358,-0.01220740,-0.00030519
-0.38485358,-0.01220740,0.00134281
-0.38481358,-0.01544237,-0.00421155
-0.38477358,-0.00781274,-0.00396741
-0.38473358,-0.01593066,-0.00091556
-0.38469358,-0.01043733,0.00000000
-0.38465358,-0.01440474,-0.00433363
-0.38461358,-0.01055940,0.00177007
-0.38457358,-0.01251259,-0.00170904
-0.38453358,-0.01373333,-0.00219733
-0.38449358,-0.00933866,-0.00091556
-0.38445358,-0.01208533,0.00061037
-0.38441358,-0.01263466,-0.00347911
-0.38437358,-0.00549333,-0.00054933
-0.38433358,-0.01416059,-0.00183111
-0.38429358,-0.00842311,0.00152593
-0.38425358,-0.01361126,0.00305185
-0.38421358,-0.01275674,0.00305185
-0.38417358,-0.01403851,0.00341807
-0.38413358,-0.00781274,-0.00604267
-0.38409358,-0.01110874,0.00134281
-0.38405358,-0.01043733,-0.00921659
-0.38401358,-0.00878933,-0.00360118
-0.38397358,-0.01452681,-0.00030519
-0.38393358,-0.00817896,-0.00103763
-0.38389358,-0.01336711,0.00262459
-0.38385358,-0.00830104,0.00109867
-0.38381358,-0.01324503,-0.00042726
-0.38377358,-0.01428266,0.00659200
-0.38373358,-0.01220740,0.00177007
-0.38369358,-0.00762963,-0.00103763
-0.38365358,-0.01007111,0.00024415
-0.38361358,-0.00781274,-0.00653096
-0.38357358,-0.00982696,0.00061037
-0.38353358,-0.01391644,0.00683615
-0.38349358,-0.00982696,0.00250252
-0.38345358,-0.01287881,0.00189215
-0.38341358,-0.01135289,-0.00018311
-0.38337358,-0.00994903,0.00189215
-0.38333358,-0.01068148,-0.00231941
-0.38329358,-0.01055940,-0.00115970
-0.38325358,-0.00994903,0.00073244
-0.38321358,-0.01220740,-0.00067141
-0.38317358,-0.01019318,0.00048830
-0.38313358,-0.00573748,0.00189215
-0.38309358,-0.00726341,-0.00231941
-0.38305358,-0.00762963,-0.00640889
-0.38301358,-0.00762963,0.00225837
-0.38297358,-0.01300089,-0.00103763
-0.38293358,-0.00781274,0.00213630
-0.38289358,-0.01171911,-0.00207526
-0.38285358,-0.00830104,-0.00091556
-0.38281358,-0.01123081,-0.00018311
-0.38277358,-0.01239051,-0.00018311
-0.38273358,-0.01196326,-0.00128178
-0.38269358,-0.01123081,0.00164800
-0.38265358,-0.00878933,0.00097659
-0.38261358,-0.00689718,-0.00042726
-0.38257358,-0.01068148,-0.00183111
-0.38253358,-0.00805689,0.00799585
-0.38249358,-0.00958281,-0.00335704
-0.38245358,-0.01043733,0.00274667
-0.38241358,-0.00524918,0.00201422
-0.38237358,-0.01239051,-0.00207526
-0.38233358,-0.01031526,-0.00268563
-0.38229358,-0.00982696,0.00329600
-0.38225358,-0.01043733,0.00329600
-0.38221358,-0.01147496,0.00073244
-0.38217358,-0.01123081,-0.00195319
-0.38213358,-0.00805689,0.00225837
-0.38209358,-0.00903348,0.00048830
-0.38205358,-0.00793481,-0.00103763
-0.38201358,-0.01068148,-0.00292978
-0.38197358,-0.01263466,0.00317393
-0.38193358,-0.00994903,-0.00091556
-0.38189358,-0.01324503,-0.00170904
-0.38185358,-0.00842311,-0.00549333
-0.38181358,-0.01324503,-0.00463881
-0.38177358,-0.01031526,-0.00408948
-0.38173358,-0.00891141,0.00274667
-0.38169358,-0.01147496,0.00012207
-0.38165358,-0.01007111,-0.00244148
-0.38161358,-0.00524918,0.00134281
-0.38157358,-0.00982696,-0.00665304
-0.38153358,-0.00585955,-0.00054933
-0.38149358,-0.00994903,-0.00128178
-0.38145358,-0.00830104,-0.00280770
-0.38141358,-0.01123081,-0.00537126
-0.38137358,-0.00610370,0.00048830
-0.38133358,-0.00903348,-0.00445570
-0.38129358,-0.00219733,0.00177007
-0.38125358,-0.01184118,-0.00256356
-0.38121358,-0.00726341,0.00177007
-0.38117358,-0.01251259,0.00109867
-0.38113358,-0.01513718,0.00134281
-0.38109358,-0.00714133,0.00317393
-0.38105358,-0.01208533,0.00354015
-0.38101358,-0.00805689,0.00177007
-0.38097358,-0.01123081,-0.00476089
-0.38093358,-0.01208533,-0.00183111
-0.38089358,-0.00665304,-0.00103763
-0.38085358,-0.01171911,-0.00335704
-0.38081358,-0.00762963,-0.00207526
-0.38077358,-0.00726341,-0.00677511
-0.38073358,-0.00537126,-0.00421155
-0.38069358,-0.00805689,-0.00030519
-0.38065358,-0.01098666,0.00164800
-0.38061358,-0.00665304,0.00506607
-0.38057358,-0.00830104,-0.00408948
-0.38053358,-0.01086459,0.00024415
-0.38049358,-0.00714133,0.00097659
-0.38045358,-0.01300089,0.00274667
-0.38041358,-0.00958281,0.00000000
-0.38037358,-0.00640889,-0.00268563
-0.38033358,-0.00500504,-0.00158696
-0.38029358,-0.00817896,-0.00268563
-0.38025358,-0.01007111,-0.00292978
-0.38021358,-0.00561541,0.00122074
-0.38017358,-0.00915555,-0.00280770
-0.38013358,-0.00994903,-0.00170904
-0.38009358,-0.00891141,-0.00347911
-0.38005358,-0.00762963,-0.00268563
-0.38001358,-0.00512711,0.00366222
-0.37997358,-0.00793481,0.00061037
-0.37993358,-0.01275674,0.00134281
-0.37989358,-0.00933866,0.00061037
-0.37985358,-0.01251259,-0.00537126
-0.37981358,-0.01031526,-0.00476089
-0.37977358,-0.01239051,0.00439467
-0.37973358,-0.00750755,-0.00140385
-0.37969358,-0.00738548,0.00048830
-0.37965358,-0.00805689,0.00317393
-0.37961358,-0.01123081,-0.00268563
-0.37957358,-0.00781274,-0.00079348
-0.37953358,-0.00030519,0.00085452
-0.37949358,-0.00610370,-0.00280770
-0.37945358,-0.00628681,0.00238044
-0.37941358,-0.01123081,-0.00347911
-0.37937358,-0.01147496,0.00238044
-0.37933358,-0.01171911,0.00048830
-0.37929358,-0.01287881,0.00213630
-0.37925358,-0.00689718,-0.00103763
-0.37921358,-0.00231941,0.00225837
-0.37917358,-0.00946074,-0.00170904
-0.37913358,-0.01287881,0.00177007
-0.37909358,-0.01043733,-0.00183111
-0.37905358,-0.01086459,0.00286874
-0.37901358,-0.01184118,-0.00054933
-0.37897358,-0.00793481,-0.00231941
-0.37893358,-0.00396741,-0.00335704
-0.37889358,-0.00476089,0.00598163
-0.37885358,-0.00982696,-0.00537126
-0.37881358,-0.00866726,0.00189215
-0.37877358,-0.00878933,-0.00244148
-0.37873358,-0.01135289,-0.00170904
-0.37869358,-0.00891141,-0.00311289
-0.37865358,-0.00665304,-0.00103763
-0.37861358,-0.00891141,-0.00195319
-0.37857358,-0.01452681,0.00341807
-0.37853358,-0.00903348,0.00152593
-0.37849358,-0.00830104,0.00390637
-0.37845358,-0.01391644,-0.00231941
-0.37841358,-0.00903348,0.00036622
-0.37837358,-0.00842311,-0.00079348
-0.37833358,-0.00714133,-0.00103763
-0.37829358,-0.01086459,0.00000000
-0.37825358,-0.00628681,-0.00067141
-0.37821358,-0.01031526,-0.00091556
-0.37817358,-0.01159703,-0.00347911
-0.37813358,-0.01312296,0.00213630
-0.37809358,-0.01312296,-0.00616474
-0.37805358,-0.01208533,0.00354015
-0.37801358,-0.01556444,0.00402844
-0.37797358,-0.00854518,0.00848415
-0.37793358,-0.01055940,0.00152593
-0.37789358,-0.01055940,0.00305185
-0.37785358,-0.01501511,0.00250252
-0.37781358,-0.00372326,0.00036622
-0.37777358,-0.00689718,-0.00054933
-0.37773358,-0.00714133,0.00567644
-0.37769358,-0.01239051,-0.00158696
-0.37765358,-0.01043733,0.00048830
-0.37761358,-0.01007111,0.00061037
-0.37757358,-0.01263466,0.00177007
-0.37753358,-0.01403851,-0.00030519
-0.37749358,-0.00970489,0.00061037
-0.37745358,-0.01263466,0.00036622
-0.37741358,-0.00891141,0.00012207
-0.37737358,-0.00842311,-0.00604267
-0.37733358,-0.00982696,-0.00421155
-0.37729358,-0.01263466,-0.00524918
-0.37725358,-0.01287881,0.00427259
-0.37721358,-0.01208533,-0.00512711
-0.37717358,-0.00677511,-0.00067141
-0.37713358,-0.01220740,-0.00292978
-0.37709358,-0.01147496,-0.00207526
-0.37705358,-0.01336711,0.00286874
-0.37701358,-0.01220740,-0.00653096
-0.37697358,-0.01196326,-0.00054933
-0.37693358,-0.01147496,-0.00549333
-0.37689358,-0.01300089,0.00482192
-0.37685358,-0.01373333,0.00201422
-0.37681358,-0.01208533,0.00341807
-0.37677358,-0.00878933,-0.00408948
-0.37673358,-0.01055940,-0.00115970
-0.37669358,-0.01348918,0.00189215
-0.37665358,-0.00958281,-0.00140385
-0.37661358,-0.01440474,-0.00524918
-0.37657358,-0.00854518,0.00427259
-0.37653358,-0.01275674,-0.00231941
-0.37649358,-0.01147496,-0.00018311
-0.37645358,-0.01086459,0.00048830
-0.37641358,-0.01110874,0.00213630
-0.37637358,-0.00878933,-0.00323496
-0.37633358,-0.00689718,0.00671407
-0.37629358,-0.01031526,-0.00079348
-0.37625358,-0.01171911,0.00024415
-0.37621358,-0.01831111,-0.00268563
-0.37617358,-0.01123081,-0.00384533
-0.37613358,-0.01947081,-0.00067141
-0.37609358,-0.01068148,0.00366222
-0.37605358,-0.01513718,0.00286874
-0.37601358,-0.01239051,-0.00128178
-0.37597358,-0.00598163,0.00378430
-0.37593358,-0.00970489,0.00164800
-0.37589358,-0.00970489,-0.00292978
-0.37585358,-0.01239051,-0.00140385
-0.37581358,-0.01287881,0.00000000
-0.37577358,-0.01147496,0.00024415
-0.37573358,-0.01489303,-0.00128178
-0.37569358,-0.01135289,-0.00476089
-0.37565358,-0.01629688,-0.00372326
-0.37561358,-0.01068148,-0.00195319
-0.37557358,-0.01275674,0.00109867
-0.37553358,-0.01464888,-0.00360118
-0.37549358,-0.01361126,0.00048830
-0.37545358,-0.01544237,-0.00433363
-0.37541358,-0.01605274,0.00213630
-0.37537358,-0.01922666,-0.00585955
-0.37533358,-0.01147496,-0.00280770
-0.37529358,-0.01196326,0.00506607
-0.37525358,-0.01184118,-0.00054933
-0.37521358,-0.01086459,-0.00408948
-0.37517358,-0.01568651,-0.00183111
-0.37513358,-0.00817896,0.00122074
-0.37509358,-0.01098666,0.00225837
-0.37505358,-0.01544237,0.00543230
-0.37501358,-0.01147496,-0.00054933
-0.37497358,-0.01239051,-0.00115970
-0.37493358,-0.01544237,-0.00079348
-0.37489358,-0.01403851,-0.00512711
-0.37485358,-0.01452681,-0.00292978
-0.37481358,-0.01171911,-0.00347911
-0.37477358,-0.01477096,-0.00042726
-0.37473358,-0.01593066,-0.00781274
-0.37469358,-0.01373333,-0.00231941
-0.37465358,-0.00970489,-0.00421155
-0.37461358,-0.01324503,0.00177007
-0.37457358,-0.00781274,0.00000000
-0.37453358,-0.01312296,0.00061037
-0.37449358,-0.00628681,-0.00170904
-0.37445358,-0.00994903,-0.00115970
-0.37441358,-0.01348918,-0.00042726
-0.37437358,-0.00750755,-0.00079348
-0.37433358,-0.00982696,0.00152593
-0.37429358,-0.01525925,-0.00689718
-0.37425358,-0.01806696,-0.00183111
-0.37421358,-0.01324503,-0.00231941
-0.37417358,-0.01312296,0.00708029
-0.37413358,-0.01336711,-0.00128178
-0.37409358,-0.01086459,-0.00292978
-0.37405358,-0.00946074,-0.00726341
-0.37401358,-0.01031526,0.00036622
-0.37397358,-0.01300089,0.00317393
-0.37393358,-0.00842311,-0.00207526
-0.37389358,-0.01220740,0.00213630
-0.37385358,-0.01348918,-0.00207526
-0.37381358,-0.01391644,-0.00537126
-0.37377358,-0.01110874,-0.00128178
-0.37373358,-0.01263466,0.00354015
-0.37369358,-0.00970489,-0.00091556
-0.37365358,-0.01196326,-0.00573748
-0.37361358,-0.01147496,-0.00183111
-0.37357358,-0.01196326,0.00213630
-0.37353358,-0.01489303,0.00238044
-0.37349358,-0.01605274,-0.00537126
-0.37345358,-0.00878933,-0.00268563
-0.37341358,-0.00946074,-0.00018311
-0.37337358,-0.01391644,-0.00311289
-0.37333358,-0.01031526,-0.00158696
-0.37329358,-0.01086459,-0.00488296
-0.37325358,-0.00750755,0.00097659
-0.37321358,-0.00933866,0.00366222
-0.37317358,-0.01171911,0.00152593
-0.37313358,-0.01324503,-0.00335704
-0.37309358,-0.01196326,0.00286874
-0.37305358,-0.00842311,0.00036622
