Time,Channel A,Channel B
(ms),(V),(V)

-0.39534424,0.00494400,0.00469985
-0.39530424,0.01068148,-0.00183111
-0.39526424,0.01293985,0.00421155
-0.39522424,0.00671407,0.00097659
-0.39518424,0.01574755,0.00482192
-0.39514424,0.01452681,0.00402844
-0.39510424,0.00903348,0.00109867
-0.39506424,0.01464888,0.00341807
-0.39502424,0.01690725,0.00433363
-0.39498424,0.00799585,-0.00091556
-0.39494424,0.01513718,0.00445570
-0.39490424,0.01409955,-0.00231941
-0.39486424,0.01910459,0.00097659
-0.39482424,0.00927763,0.00164800
-0.39478424,0.01654103,0.00262459
-0.39474424,0.01141392,-0.00195319
-0.39470424,0.00964385,0.00543230
-0.39466424,0.01184118,0.00225837
-0.39462424,0.01293985,0.00097659
-0.39458424,0.01129185,0.00164800
-0.39454424,0.00787378,-0.00244148
-0.39450424,0.01281777,0.00122074
-0.39446424,0.01245155,0.00994903
-0.39442424,0.01336711,0.00048830
-0.39438424,0.01434370,-0.00231941
-0.39434424,0.01031526,0.00262459
-0.39430424,0.00976592,-0.00524918
-0.39426424,0.01232948,0.00061037
-0.39422424,0.00811792,0.00341807
-0.39418424,0.01617481,0.00225837
-0.39414424,0.01348918,-0.00256356
-0.39410424,0.01257363,0.00378430
-0.39406424,0.01080355,0.00482192
-0.39402424,0.01397748,0.00714133
-0.39398424,0.01220740,-0.00323496
-0.39394424,0.01501511,0.00000000
-0.39390424,0.01220740,0.00457778
-0.39386424,0.01220740,0.00585955
-0.39382424,0.01489303,-0.00207526
-0.39378424,0.01184118,0.00048830
-0.39374424,0.01513718,0.00250252
-0.39370424,0.01361126,0.00012207
-0.39366424,0.01678518,0.00097659
-0.39362424,0.01373333,0.00140385
-0.39358424,0.01055940,0.00561541
-0.39354424,0.01373333,0.00878933
-0.39350424,0.01269570,-0.00347911
-0.39346424,0.01574755,0.00024415
-0.39342424,0.01538133,-0.00091556
-0.39338424,0.01031526,0.00457778
-0.39334424,0.01348918,-0.00103763
-0.39330424,0.01312296,0.00250252
-0.39326424,0.01562548,0.00152593
-0.39322424,0.00939970,0.00140385
-0.39318424,0.01184118,-0.00054933
-0.39314424,0.01489303,-0.00091556
-0.39310424,0.01269570,0.00201422
-0.39306424,0.00762963,0.00036622
-0.39302424,0.01293985,0.00469985
-0.39298424,0.01092563,0.00390637
-0.39294424,0.02008118,0.00262459
-0.39290424,0.01550340,-0.00128178
-0.39286424,0.01452681,0.00085452
-0.39282424,0.01208533,0.00573748
-0.39278424,0.01141392,0.00122074
-0.39274424,0.01818903,-0.00042726
-0.39270424,0.01574755,-0.00311289
-0.39266424,0.00750755,0.00097659
-0.39262424,0.01055940,0.00469985
-0.39258424,0.00964385,0.00097659
-0.39254424,0.01245155,0.00048830
-0.39250424,0.01452681,-0.00219733
-0.39246424,0.00848415,0.00012207
-0.39242424,0.01001007,0.00573748
-0.39238424,0.01550340,0.00109867
-0.39234424,0.00927763,0.00378430
-0.39230424,0.01232948,-0.00592059
-0.39226424,0.01525925,0.00610370
-0.39222424,0.01171911,-0.00146489
-0.39218424,0.01373333,0.00903348
-0.39214424,0.01312296,0.00012207
-0.39210424,0.00891141,0.00048830
-0.39206424,0.01361126,0.00317393
-0.39202424,0.01116977,-0.00128178
-0.39198424,0.01269570,0.00061037
-0.39194424,0.01452681,0.00305185
-0.39190424,0.00915555,0.00329600
-0.39186424,0.00646992,-0.00537126
-0.39182424,0.01184118,0.00250252
-0.39178424,0.00738548,0.00000000
-0.39174424,0.01055940,0.00506607
-0.39170424,0.00683615,-0.00054933
-0.39166424,0.00964385,0.00140385
-0.39162424,0.01001007,-0.00244148
-0.39158424,0.01324503,0.00329600
-0.39154424,0.01116977,0.00073244
-0.39150424,0.00939970,0.00061037
-0.39146424,0.01141392,0.00036622
-0.39142424,0.01159703,0.00073244
-0.39138424,0.00799585,0.00610370
-0.39134424,0.01843318,0.00250252
-0.39130424,0.01184118,0.00140385
-0.39126424,0.01293985,0.00109867
-0.39122424,0.01068148,0.00140385
-0.39118424,0.01141392,0.00085452
-0.39114424,0.01373333,0.00238044
-0.39110424,0.00750755,0.00402844
-0.39106424,0.01001007,0.00714133
-0.39102424,0.01055940,0.00250252
-0.39098424,0.01477096,0.00213630
-0.39094424,0.01464888,0.00402844
-0.39090424,0.01116977,0.00048830
-0.39086424,0.01464888,0.00073244
-0.39082424,0.01159703,-0.00347911
-0.39078424,0.01373333,0.00262459
-0.39074424,0.01116977,-0.00115970
-0.39070424,0.01092563,0.00177007
-0.39066424,0.01220740,0.00189215
-0.39062424,0.01092563,0.00622578
-0.39058424,0.00860622,0.00140385
-0.39054424,0.01208533,-0.00054933
-0.39050424,0.01068148,-0.00146489
-0.39046424,0.01092563,0.00189215
-0.39042424,0.00976592,0.00518815
-0.39038424,0.01397748,0.00024415
-0.39034424,0.00824000,0.00518815
-0.39030424,0.01141392,0.00506607
-0.39026424,0.01184118,-0.00347911
-0.39022424,0.01293985,0.00201422
-0.39018424,0.01538133,0.00073244
-0.39014424,0.01593066,0.00140385
-0.39010424,0.01409955,0.00225837
-0.39006424,0.01385540,0.00305185
-0.39002424,0.01269570,0.00402844
-0.38998424,0.00848415,0.00024415
-0.38994424,0.01208533,0.00457778
-0.38990424,0.01019318,0.00354015
-0.38986424,0.00964385,0.00036622
-0.38982424,0.01019318,0.00573748
-0.38978424,0.01068148,-0.00018311
-0.38974424,0.01654103,0.00189215
-0.38970424,0.00878933,0.00354015
-0.38966424,0.01562548,0.00213630
-0.38962424,0.00775170,0.00378430
-0.38958424,0.00646992,0.00585955
-0.38954424,0.00939970,0.00280770
-0.38950424,0.01397748,-0.00231941
-0.38946424,0.01184118,0.00048830
-0.38942424,0.01104770,0.00250252
-0.38938424,0.01080355,0.00390637
-0.38934424,0.01422163,-0.00335704
-0.38930424,0.01159703,-0.00067141
-0.38926424,0.01220740,-0.00067141
-0.38922424,0.00750755,0.00250252
-0.38918424,0.01348918,0.00305185
-0.38914424,0.00824000,-0.00115970
-0.38910424,0.00787378,0.00445570
-0.38906424,0.00555437,0.00201422
-0.38902424,0.01019318,0.00341807
-0.38898424,0.01312296,-0.00018311
-0.38894424,0.01019318,-0.00018311
-0.38890424,0.01019318,-0.00067141
-0.38886424,0.01629688,0.00561541
-0.38882424,0.01019318,-0.00067141
-0.38878424,0.01324503,0.00402844
-0.38874424,0.00799585,0.00012207
-0.38870424,0.00988800,0.00048830
-0.38866424,0.01324503,0.00366222
-0.38862424,0.01434370,0.00225837
-0.38858424,0.00708029,0.00109867
-0.38854424,0.01208533,-0.00158696
-0.38850424,0.00952178,-0.00537126
-0.38846424,0.01269570,0.00085452
-0.38842424,0.01043733,0.00201422
-0.38838424,0.01727348,0.00201422
-0.38834424,0.01031526,-0.00054933
-0.38830424,0.01666311,-0.00347911
-0.38826424,0.01434370,-0.00115970
-0.38822424,0.00891141,-0.00286874
-0.38818424,0.01489303,0.00213630
-0.38814424,0.01055940,0.00262459
-0.38810424,0.01641896,0.00445570
-0.38806424,0.01489303,0.00109867
-0.38802424,0.00878933,0.00610370
-0.38798424,0.01293985,0.00402844
-0.38794424,0.01373333,0.00573748
-0.38790424,0.00726341,0.00280770
-0.38786424,0.01055940,0.00378430
-0.38782424,0.00427259,-0.00207526
-0.38778424,0.01257363,0.00457778
-0.38774424,0.01422163,0.00177007
-0.38770424,0.01116977,0.00189215
-0.38766424,0.00927763,0.00457778
-0.38762424,0.01269570,0.00469985
-0.38758424,0.01116977,0.00598163
-0.38754424,0.01196326,0.00683615
-0.38750424,0.01434370,0.00109867
-0.38746424,0.01324503,0.00109867
-0.38742424,0.01641896,-0.00219733
-0.38738424,0.01116977,-0.00042726
-0.38734424,0.01269570,0.00164800
-0.38730424,0.01293985,0.00714133
-0.38726424,0.01745659,0.00122074
-0.38722424,0.01361126,0.00726341
-0.38718424,0.01690725,0.00305185
-0.38714424,0.00903348,0.00213630
-0.38710424,0.01257363,0.00201422
-0.38706424,0.01538133,-0.00219733
-0.38702424,0.00988800,0.00280770
-0.38698424,0.01232948,0.00469985
-0.38694424,0.01068148,0.00097659
-0.38690424,0.01092563,0.00726341
-0.38686424,0.01092563,0.00201422
-0.38682424,0.01397748,0.00280770
-0.38678424,0.01245155,-0.00054933
-0.38674424,0.01574755,0.00994903
-0.38670424,0.01348918,0.00402844
-0.38666424,0.01043733,0.00305185
-0.38662424,0.01184118,0.00024415
-0.38658424,0.01104770,-0.00183111
-0.38654424,0.00915555,-0.00103763
-0.38650424,0.01141392,0.00085452
-0.38646424,0.01001007,0.00024415
-0.38642424,0.01245155,0.00201422
-0.38638424,0.01257363,0.00152593
-0.38634424,0.01068148,0.00036622
-0.38630424,0.01641896,0.00305185
-0.38626424,0.01538133,-0.00451674
-0.38622424,0.01080355,0.00262459
-0.38618424,0.01184118,-0.00018311
-0.38614424,0.01141392,-0.00030519
-0.38610424,0.01141392,0.00262459
-0.38606424,0.01184118,-0.00146489
-0.38602424,0.01159703,0.00518815
-0.38598424,0.01092563,0.00164800
-0.38594424,0.00915555,0.00317393
-0.38590424,0.01171911,0.00152593
-0.38586424,0.01220740,0.00341807
-0.38582424,0.00878933,-0.00146489
-0.38578424,0.01574755,0.00140385
-0.38574424,0.01019318,0.00329600
-0.38570424,0.01690725,-0.00183111
-0.38566424,0.01184118,0.00109867
-0.38562424,0.00976592,0.00250252
-0.38558424,0.01690725,-0.00115970
-0.38554424,0.00775170,0.00225837
-0.38550424,0.00762963,-0.00115970
-0.38546424,0.01373333,0.00122074
-0.38542424,0.01043733,0.00402844
-0.38538424,0.01208533,0.00305185
-0.38534424,0.01409955,0.00494400
-0.38530424,0.00799585,0.00238044
-0.38526424,0.01159703,0.00213630
-0.38522424,0.01068148,-0.00207526
-0.38518424,0.00964385,0.00421155
-0.38514424,0.01141392,-0.00079348
-0.38510424,0.01220740,0.00518815
-0.38506424,0.01257363,-0.00183111
-0.38502424,0.00762963,0.00445570
-0.38498424,0.01513718,0.00177007
-0.38494424,0.01782281,0.00122074
-0.38490424,0.01385540,0.00073244
-0.38486424,0.01641896,-0.00030519
-0.38482424,0.01452681,0.00152593
-0.38478424,0.01574755,-0.00067141
-0.38474424,0.01678518,0.00122074
-0.38470424,0.01678518,-0.00500504
-0.38466424,0.01702933,0.00561541
-0.38462424,0.01690725,0.00701926
-0.38458424,0.01629688,-0.00384533
-0.38454424,0.01171911,0.00329600
-0.38450424,0.01409955,-0.00018311
-0.38446424,0.01397748,0.00494400
-0.38442424,0.00952178,0.00177007
-0.38438424,0.00988800,-0.00311289
-0.38434424,0.01409955,0.00506607
-0.38430424,0.01513718,0.00000000
-0.38426424,0.01373333,0.00024415
-0.38422424,0.01513718,0.00543230
-0.38418424,0.01361126,0.00598163
-0.38414424,0.01574755,0.00585955
-0.38410424,0.01257363,0.00189215
-0.38406424,0.01562548,0.00140385
-0.38402424,0.01434370,0.00225837
-0.38398424,0.01159703,0.00543230
-0.38394424,0.01019318,-0.00067141
-0.38390424,0.01422163,0.00280770
-0.38386424,0.01678518,0.00433363
-0.38382424,0.01385540,0.00061037
-0.38378424,0.01806696,0.00531022
-0.38374424,0.01312296,0.00701926
-0.38370424,0.01959288,0.00457778
-0.38366424,0.00952178,0.00378430
-0.38362424,0.00787378,0.00280770
-0.38358424,0.01348918,0.00469985
-0.38354424,0.01031526,0.00445570
-0.38350424,0.00585955,0.00201422
-0.38346424,0.00988800,0.00402844
-0.38342424,0.00903348,0.00317393
-0.38338424,0.00915555,-0.00091556
-0.38334424,0.01361126,-0.00042726
-0.38330424,0.00915555,0.00097659
-0.38326424,0.01995911,0.00421155
-0.38322424,0.01269570,0.00213630
-0.38318424,0.01092563,0.00152593
-0.38314424,0.01068148,0.00292978
-0.38310424,0.01477096,0.00048830
-0.38306424,0.01184118,-0.00592059
-0.38302424,0.01141392,0.00366222
-0.38298424,0.01538133,0.00561541
-0.38294424,0.01257363,0.00280770
-0.38290424,0.01141392,0.00238044
-0.38286424,0.01312296,0.00280770
-0.38282424,0.01293985,0.00213630
-0.38278424,0.01794488,0.00225837
-0.38274424,0.01336711,0.00164800
-0.38270424,0.01361126,0.00262459
-0.38266424,0.01055940,0.00402844
-0.38262424,0.01104770,0.00585955
-0.38258424,0.01397748,0.00317393
-0.38254424,0.01477096,-0.00299081
-0.38250424,0.01605274,0.00573748
-0.38246424,0.00927763,0.00433363
-0.38242424,0.01654103,0.00292978
-0.38238424,0.01184118,-0.00079348
-0.38234424,0.01538133,-0.00067141
-0.38230424,0.01269570,0.00262459
-0.38226424,0.01886044,0.00012207
-0.38222424,0.01208533,0.00262459
-0.38218424,0.01232948,0.00714133
-0.38214424,0.01409955,-0.00103763
-0.38210424,0.01654103,0.00164800
-0.38206424,0.01593066,0.00024415
-0.38202424,0.01641896,0.00280770
-0.38198424,0.01373333,0.00354015
-0.38194424,0.01770074,0.00024415
-0.38190424,0.01562548,0.00073244
-0.38186424,0.01385540,0.00109867
-0.38182424,0.01422163,0.00201422
-0.38178424,0.01489303,-0.00256356
-0.38174424,0.01434370,0.00531022
-0.38170424,0.01538133,0.00366222
-0.38166424,0.01373333,0.00152593
-0.38162424,0.01422163,0.00177007
-0.38158424,0.01232948,0.01019318
-0.38154424,0.01501511,-0.00030519
-0.38150424,0.01348918,0.00238044
-0.38146424,0.01080355,0.00433363
-0.38142424,0.01562548,0.00531022
-0.38138424,0.01422163,-0.00231941
-0.38134424,0.01910459,-0.00067141
-0.38130424,0.01550340,0.00543230
-0.38126424,0.01550340,-0.00030519
-0.38122424,0.01220740,0.00140385
-0.38118424,0.01397748,0.00366222
-0.38114424,0.01550340,0.00610370
-0.38110424,0.01385540,0.00201422
-0.38106424,0.00952178,0.00024415
-0.38102424,0.01513718,0.00701926
-0.38098424,0.01898251,0.00457778
-0.38094424,0.01654103,0.00402844
-0.38090424,0.01525925,0.00238044
-0.38086424,0.00848415,0.00994903
-0.38082424,0.01550340,0.00012207
-0.38078424,0.01922666,0.00201422
-0.38074424,0.01489303,-0.00146489
-0.38070424,0.01702933,0.00878933
-0.38066424,0.01452681,0.00177007
-0.38062424,0.01818903,-0.00018311
-0.38058424,0.00787378,0.00000000
-0.38054424,0.01385540,0.00213630
-0.38050424,0.01886044,0.00390637
-0.38046424,0.01336711,0.00482192
-0.38042424,0.01373333,0.00622578
-0.38038424,0.01574755,0.00561541
-0.38034424,0.01245155,0.00177007
-0.38030424,0.01104770,0.00250252
-0.38026424,0.01831111,-0.00128178
-0.38022424,0.01593066,0.00189215
-0.38018424,0.01385540,0.00085452
-0.38014424,0.01678518,0.00433363
-0.38010424,0.01922666,-0.00183111
-0.38006424,0.01593066,0.00238044
-0.38002424,0.01794488,0.00238044
-0.37998424,0.01232948,0.00262459
-0.37994424,0.01770074,-0.00042726
-0.37990424,0.00939970,-0.00103763
-0.37986424,0.01385540,-0.00128178
-0.37982424,0.01690725,0.00073244
-0.37978424,0.01068148,0.00225837
-0.37974424,0.01269570,0.00152593
-0.37970424,0.01855525,0.00341807
-0.37966424,0.01293985,0.00213630
-0.37962424,0.01654103,0.00061037
-0.37958424,0.01794488,0.00000000
-0.37954424,0.01232948,0.00433363
-0.37950424,0.00836207,-0.00067141
-0.37946424,0.01220740,0.00341807
-0.37942424,0.01745659,0.00482192
-0.37938424,0.01513718,0.00341807
-0.37934424,0.01525925,0.00140385
-0.37930424,0.01452681,-0.00183111
-0.37926424,0.01141392,0.00140385
-0.37922424,0.01397748,0.00341807
-0.37918424,0.01257363,0.00457778
-0.37914424,0.01757866,0.00726341
-0.37910424,0.00976592,0.00164800
-0.37906424,0.01348918,-0.00549333
-0.37902424,0.01116977,-0.00079348
-0.37898424,0.01245155,0.00445570
-0.37894424,0.01562548,-0.00042726
-0.37890424,0.01373333,-0.00103763
-0.37886424,0.01434370,0.00390637
-0.37882424,0.01068148,0.00140385
-0.37878424,0.01794488,0.00402844
-0.37874424,0.01971496,-0.00207526
-0.37870424,0.01104770,-0.00219733
-0.37866424,0.01324503,-0.00091556
-0.37862424,0.01129185,0.00518815
-0.37858424,0.01605274,0.00085452
-0.37854424,0.01385540,0.00213630
-0.37850424,0.01220740,0.00201422
-0.37846424,0.01184118,-0.00231941
-0.37842424,0.01654103,0.00506607
-0.37838424,0.01525925,-0.00805689
-0.37834424,0.01538133,0.00433363
-0.37830424,0.01654103,-0.00079348
-0.37826424,0.00988800,0.00646992
-0.37822424,0.01666311,-0.00616474
-0.37818424,0.01019318,0.00622578
-0.37814424,0.00903348,0.00469985
-0.37810424,0.01184118,0.00445570
-0.37806424,0.01910459,0.00152593
-0.37802424,0.01593066,0.00238044
-0.37798424,0.01513718,0.00738548
-0.37794424,0.01464888,0.00390637
-0.37790424,0.01641896,-0.00335704
-0.37786424,0.01159703,0.00305185
-0.37782424,0.01116977,0.00122074
-0.37778424,0.01196326,0.00378430
-0.37774424,0.01727348,0.00561541
-0.37770424,0.01220740,0.00189215
-0.37766424,0.01818903,0.00305185
-0.37762424,0.01232948,-0.00030519
-0.37758424,0.01513718,-0.00042726
-0.37754424,0.00695822,0.00518815
-0.37750424,0.01550340,0.00366222
-0.37746424,0.01397748,0.00982696
-0.37742424,0.00824000,0.00189215
-0.37738424,0.01605274,0.00189215
-0.37734424,0.00811792,0.00000000
-0.37730424,0.01617481,0.00891141
-0.37726424,0.01208533,0.00482192
-0.37722424,0.01220740,0.00225837
-0.37718424,0.01806696,0.00177007
-0.37714424,0.01348918,0.00317393
-0.37710424,0.00518815,0.00561541
-0.37706424,0.01574755,0.00073244
-0.37702424,0.01629688,0.00225837
-0.37698424,0.01080355,0.00292978
-0.37694424,0.01525925,0.00341807
-0.37690424,0.01434370,-0.00384533
-0.37686424,0.01641896,-0.00207526
-0.37682424,0.00891141,0.00457778
-0.37678424,0.01464888,0.00701926
-0.37674424,0.02008118,0.00457778
-0.37670424,0.01184118,0.00738548
-0.37666424,0.01574755,0.00927763
-0.37662424,0.01031526,0.00354015
-0.37658424,0.01232948,0.00494400
-0.37654424,0.01001007,0.00573748
-0.37650424,0.01116977,0.00561541
-0.37646424,0.01220740,0.00506607
-0.37642424,0.01141392,0.00073244
-0.37638424,0.01538133,0.00402844
-0.37634424,0.01617481,0.00494400
-0.37630424,0.01092563,0.00390637
-0.37626424,0.01409955,0.00201422
-0.37622424,0.01312296,0.00445570
-0.37618424,0.01818903,0.00036622
-0.37614424,0.01666311,0.00891141
-0.37610424,0.01324503,0.00531022
-0.37606424,0.01373333,0.00518815
-0.37602424,0.01525925,0.00305185
-0.37598424,0.01281777,0.00280770
-0.37594424,0.01501511,0.00421155
-0.37590424,0.01080355,0.00109867
-0.37586424,0.01184118,0.00494400
-0.37582424,0.01348918,0.00750755
-0.37578424,0.01269570,0.00842311
-0.37574424,0.01104770,0.00573748
-0.37570424,0.01702933,0.00506607
-0.37566424,0.01489303,0.00201422
-0.37562424,0.01617481,0.00341807
-0.37558424,0.01489303,0.00238044
-0.37554424,0.01043733,0.00701926
-0.37550424,0.01641896,0.00225837
-0.37546424,0.01641896,0.00402844
-0.37542424,0.01452681,0.01275674
-0.37538424,0.01727348,0.00354015
-0.37534424,0.01171911,0.00177007
-0.37530424,0.00762963,0.00854518
-0.37526424,0.01617481,0.00250252
-0.37522424,0.01745659,-0.00054933
-0.37518424,0.00976592,0.00317393
-0.37514424,0.01293985,0.00494400
-0.37510424,0.01501511,0.00329600
-0.37506424,0.01385540,0.00506607
-0.37502424,0.01562548,0.00012207
-0.37498424,0.01373333,0.00378430
-0.37494424,0.01422163,0.00225837
-0.37490424,0.01159703,0.00714133
-0.37486424,0.01757866,0.00469985
-0.37482424,0.00891141,0.00213630
-0.37478424,0.01593066,0.00421155
-0.37474424,0.01104770,0.00061037
-0.37470424,0.01782281,0.00671407
-0.37466424,0.01501511,0.00659200
-0.37462424,0.00671407,0.00366222
-0.37458424,0.01159703,0.00457778
-0.37454424,0.01184118,0.00659200
-0.37450424,0.01550340,0.00354015
-0.37446424,0.00964385,0.00354015
-0.37442424,0.01281777,0.00354015
-0.37438424,0.01141392,0.00177007
-0.37434424,0.01324503,0.00341807
-0.37430424,0.01959288,0.00457778
-0.37426424,0.01550340,0.00811792
-0.37422424,0.01886044,0.00341807
-0.37418424,0.01550340,0.00238044
-0.37414424,0.01336711,0.00164800
-0.37410424,0.01409955,0.00518815
-0.37406424,0.01959288,0.00305185
-0.37402424,0.01629688,0.00585955
-0.37398424,0.01605274,0.00164800
-0.37394424,0.01336711,0.00494400
-0.37390424,0.01477096,0.00152593
-0.37386424,0.01245155,0.00341807
-0.37382424,0.01501511,0.00122074
-0.37378424,0.01489303,0.00445570
-0.37374424,0.01257363,0.00061037
-0.37370424,0.01196326,0.00085452
-0.37366424,0.01525925,0.00262459
-0.37362424,0.01196326,-0.00030519
-0.37358424,0.01184118,0.00341807
-0.37354424,0.01336711,0.00317393
-0.37350424,0.01574755,0.00238044
-0.37346424,0.01562548,0.00585955
-0.37342424,0.01196326,0.00213630
-0.37338424,0.01678518,0.00073244
-0.37334424,0.00988800,0.00122074
-0.37330424,0.01293985,0.00482192
-0.37326424,0.01348918,-0.00256356
-0.37322424,0.01043733,-0.00158696
-0.37318424,0.01184118,0.00262459
-0.37314424,0.01452681,0.00073244
-0.37310424,0.01336711,0.00634785
-0.37306424,0.01232948,0.00085452
-0.37302424,0.01281777,0.00518815
-0.37298424,0.01208533,0.00366222
-0.37294424,0.01104770,0.00433363
-0.37290424,0.01452681,0.00329600
-0.37286424,0.00903348,0.00213630
-0.37282424,0.01220740,0.00024415
-0.37278424,0.01348918,-0.00476089
-0.37274424,0.01129185,0.00164800
-0.37270424,0.01629688,0.00378430
-0.37266424,0.01434370,0.00238044
-0.37262424,0.01043733,0.00024415
-0.37258424,0.01477096,0.00122074
-0.37254424,0.00952178,0.00433363
-0.37250424,0.01129185,0.00445570
-0.37246424,0.01269570,0.00012207
-0.37242424,0.01019318,0.00378430
-0.37238424,0.01477096,0.00494400
-0.37234424,0.01477096,0.00109867
-0.37230424,0.01080355,0.00012207
-0.37226424,0.01159703,-0.00244148
-0.37222424,0.01080355,0.00646992
-0.37218424,0.01281777,0.00775170
-0.37214424,0.01513718,0.00585955
-0.37210424,0.01281777,0.00445570
-0.37206424,0.01220740,0.00366222
-0.37202424,0.01324503,0.01043733
-0.37198424,0.00836207,0.00585955
-0.37194424,0.01513718,-0.00054933
-0.37190424,0.01055940,0.00457778
-0.37186424,0.01464888,0.00433363
-0.37182424,0.00903348,0.00225837
-0.37178424,0.01513718,0.00012207
-0.37174424,0.01452681,0.00341807
-0.37170424,0.01452681,0.00378430
-0.37166424,0.01843318,0.00048830
-0.37162424,0.01043733,-0.00183111
-0.37158424,0.01971496,0.00421155
-0.37154424,0.01605274,0.00036622
-0.37150424,0.01489303,-0.00079348
-0.37146424,0.01269570,0.00012207
-0.37142424,0.01593066,0.00726341
-0.37138424,0.01641896,-0.00207526
-0.37134424,0.01489303,0.00646992
-0.37130424,0.01116977,0.00048830
-0.37126424,0.00891141,-0.00054933
-0.37122424,0.01452681,0.00305185
-0.37118424,0.01452681,0.00469985
-0.37114424,0.01116977,0.00292978
-0.37110424,0.01196326,0.00213630
-0.37106424,0.01257363,0.00238044
