Time,Channel A,Channel B
(ms),(V),(V)

-0.39380658,-0.00305185,0.00531022
-0.39376658,-0.00701926,0.00341807
-0.39372658,-0.00457778,0.00775170
-0.39368658,-0.00384533,0.00579852
-0.39364658,-0.00677511,0.00048830
-0.39360658,-0.00585955,0.00213630
-0.39356658,-0.00457778,0.00469985
-0.39352658,-0.00524918,0.00012207
-0.39348658,-0.00677511,0.00427259
-0.39344658,-0.00244148,-0.00067141
-0.39340658,-0.00433363,0.00109867
-0.39336658,-0.00372326,0.00378430
-0.39332658,-0.00573748,0.00134281
-0.39328658,0.00109867,-0.00280770
-0.39324658,-0.00231941,0.00097659
-0.39320658,-0.00598163,0.00213630
-0.39316658,-0.00634785,-0.00384533
-0.39312658,-0.00372326,0.00469985
-0.39308658,-0.00817896,0.00164800
-0.39304658,-0.00317393,0.00250252
-0.39300658,-0.00372326,0.00225837
-0.39296658,-0.00372326,0.00402844
-0.39292658,-0.00280770,0.00085452
-0.39288658,-0.01184118,0.00061037
-0.39284658,-0.00622578,-0.00103763
-0.39280658,-0.00653096,0.00811792
-0.39276658,-0.00195319,0.00451674
-0.39272658,-0.00775170,-0.00030519
-0.39268658,-0.00701926,0.00366222
-0.39264658,0.00378430,-0.00256356
-0.39260658,-0.01031526,0.00274667
-0.39256658,-0.00305185,-0.00360118
-0.39252658,-0.00915555,0.00402844
-0.39248658,-0.00219733,0.00622578
-0.39244658,-0.00701926,-0.00280770
-0.39240658,-0.00598163,-0.00067141
-0.39236658,-0.00524918,0.00024415
-0.39232658,-0.00689718,0.00036622
-0.39228658,-0.00469985,0.00164800
-0.39224658,-0.00347911,-0.00030519
-0.39220658,-0.00372326,0.00555437
-0.39216658,0.00061037,-0.00091556
-0.39212658,0.00024415,0.00317393
-0.39208658,-0.00140385,-0.00372326
-0.39204658,-0.00665304,0.01129185
-0.39200658,-0.00408948,0.00012207
-0.39196658,-0.00598163,0.00097659
-0.39192658,-0.00347911,0.00213630
-0.39188658,-0.00622578,0.00299081
-0.39184658,-0.00573748,-0.00018311
-0.39180658,-0.00726341,0.00024415
-0.39176658,-0.00665304,0.00366222
-0.39172658,-0.00445570,0.00775170
-0.39168658,-0.00970489,0.00317393
-0.39164658,-0.00396741,-0.00067141
-0.39160658,-0.01092563,-0.00280770
-0.39156658,-0.00433363,0.00109867
-0.39152658,-0.00561541,0.00451674
-0.39148658,-0.00079348,0.00299081
-0.39144658,-0.00488296,0.00024415
-0.39140658,0.00506607,0.00390637
-0.39136658,-0.00775170,0.00415052
-0.39132658,-0.00335704,0.00329600
-0.39128658,-0.00268563,0.00634785
-0.39124658,-0.00054933,0.00366222
-0.39120658,-0.00524918,-0.00091556
-0.39116658,-0.00787378,0.00451674
-0.39112658,-0.00787378,0.00225837
-0.39108658,-0.00830104,0.00469985
-0.39104658,-0.00231941,0.00543230
-0.39100658,-0.00665304,-0.00219733
-0.39096658,-0.00537126,0.00134281
-0.39092658,-0.00762963,0.00085452
-0.39088658,-0.01055940,0.00695822
-0.39084658,-0.00457778,0.00000000
-0.39080658,-0.00805689,0.00354015
-0.39076658,0.00024415,0.00836207
-0.39072658,0.00225837,0.00048830
-0.39068658,-0.00433363,0.00000000
-0.39064658,-0.00091556,0.00201422
-0.39060658,-0.00622578,0.00097659
-0.39056658,-0.00714133,0.00164800
-0.39052658,-0.00653096,-0.00042726
-0.39048658,-0.00561541,0.00036622
-0.39044658,-0.00091556,0.00122074
-0.39040658,-0.00610370,0.00250252
-0.39036658,-0.00689718,-0.00433363
-0.39032658,-0.00360118,-0.00054933
-0.39028658,-0.00524918,0.00109867
-0.39024658,-0.00128178,-0.00280770
-0.39020658,-0.00408948,0.00134281
-0.39016658,-0.00103763,0.00329600
-0.39012658,-0.00244148,-0.00323496
-0.39008658,-0.00677511,0.00402844
-0.39004658,-0.00195319,-0.00219733
-0.39000658,-0.00054933,0.00427259
-0.38996658,-0.00488296,0.00036622
-0.38992658,-0.00360118,-0.00305185
-0.38988658,-0.00091556,0.00213630
-0.38984658,-0.00067141,0.00439467
-0.38980658,-0.00372326,-0.00183111
-0.38976658,-0.00152593,0.00146489
-0.38972658,-0.00219733,0.00390637
-0.38968658,-0.00079348,0.00250252
-0.38964658,0.00262459,0.00274667
-0.38960658,-0.00305185,0.00469985
-0.38956658,-0.00195319,0.00073244
-0.38952658,-0.00219733,-0.00347911
-0.38948658,-0.00152593,0.00122074
-0.38944658,-0.00677511,0.00366222
-0.38940658,-0.00610370,0.00341807
-0.38936658,-0.00219733,0.00201422
-0.38932658,-0.00817896,0.00250252
-0.38928658,-0.00421155,-0.00067141
-0.38924658,-0.00292978,0.00286874
-0.38920658,-0.00335704,0.00286874
-0.38916658,-0.00500504,0.00555437
-0.38912658,-0.00292978,0.00024415
-0.38908658,-0.00183111,0.00579852
-0.38904658,-0.00244148,0.00286874
-0.38900658,-0.00091556,0.00134281
-0.38896658,-0.00878933,0.00036622
-0.38892658,-0.00103763,0.00939970
-0.38888658,-0.00573748,-0.00195319
-0.38884658,-0.00317393,0.00402844
-0.38880658,-0.00738548,0.00134281
-0.38876658,0.00097659,-0.00067141
-0.38872658,-0.00665304,-0.00030519
-0.38868658,-0.00219733,-0.00054933
-0.38864658,-0.00622578,0.00482192
-0.38860658,-0.00524918,0.00146489
-0.38856658,-0.00384533,0.00061037
-0.38852658,-0.00598163,0.00732444
-0.38848658,-0.00018311,-0.00091556
-0.38844658,-0.00714133,0.00061037
-0.38840658,-0.00103763,-0.00140385
-0.38836658,-0.00421155,-0.00152593
-0.38832658,-0.00817896,0.00238044
-0.38828658,-0.00970489,0.00299081
-0.38824658,-0.00842311,0.00238044
-0.38820658,-0.00433363,0.00329600
