Time,Channel A,Channel B
(ms),(V),(V)

-0.39551155,-0.00256356,-0.00183111
-0.39547155,0.00085452,0.00152593
-0.39543155,-0.00280770,-0.00280770
-0.39539155,-0.00476089,0.00109867
-0.39535155,-0.00067141,0.00366222
-0.39531155,0.00250252,-0.00115970
-0.39527155,-0.00158696,-0.00280770
-0.39523155,-0.00268563,0.00024415
-0.39519155,-0.00549333,0.00201422
-0.39515155,-0.00408948,-0.00207526
-0.39511155,-0.00347911,-0.00323496
-0.39507155,-0.00677511,0.00000000
-0.39503155,-0.00054933,-0.00054933
-0.39499155,-0.00549333,-0.00268563
-0.39495155,0.00048830,0.00427259
-0.39491155,-0.00360118,0.00286874
-0.39487155,-0.00292978,-0.00280770
-0.39483155,-0.00970489,-0.00018311
-0.39479155,0.00036622,-0.00280770
-0.39475155,-0.00231941,0.00024415
-0.39471155,-0.00817896,0.00164800
-0.39467155,0.00134281,0.00201422
-0.39463155,-0.00079348,0.00579852
-0.39459155,-0.00128178,-0.00115970
-0.39455155,-0.00128178,-0.00256356
-0.39451155,0.00073244,0.00134281
-0.39447155,0.00097659,0.00427259
-0.39443155,0.00085452,0.00073244
-0.39439155,-0.00311289,0.00048830
-0.39435155,0.00048830,0.00122074
-0.39431155,-0.00042726,-0.00451674
-0.39427155,0.00000000,0.00122074
-0.39423155,-0.00384533,0.00567644
-0.39419155,-0.00091556,0.00366222
-0.39415155,0.00164800,0.00061037
-0.39411155,0.00122074,-0.00091556
-0.39407155,-0.00244148,0.00097659
-0.39403155,-0.00054933,-0.00091556
-0.39399155,0.00494400,0.00225837
-0.39395155,-0.00128178,-0.00103763
-0.39391155,0.00061037,0.00262459
-0.39387155,0.00024415,0.00201422
-0.39383155,-0.00500504,0.00097659
-0.39379155,-0.00128178,0.00469985
-0.39375155,-0.00042726,-0.00311289
-0.39371155,-0.00384533,-0.00347911
-0.39367155,-0.00244148,0.00213630
-0.39363155,-0.00280770,0.00189215
-0.39359155,0.00201422,-0.00292978
-0.39355155,-0.00091556,-0.00219733
-0.39351155,-0.00616474,0.00213630
-0.39347155,-0.00195319,-0.00195319
-0.39343155,-0.00030519,-0.00170904
-0.39339155,-0.00207526,-0.00067141
-0.39335155,-0.00396741,-0.00219733
-0.39331155,-0.00244148,-0.00244148
-0.39327155,-0.00549333,-0.00054933
-0.39323155,0.00152593,0.00250252
-0.39319155,0.00036622,-0.00244148
-0.39315155,-0.00170904,0.00250252
-0.39311155,0.00122074,-0.00018311
-0.39307155,-0.00018311,-0.00244148
-0.39303155,0.00109867,-0.00140385
-0.39299155,0.00061037,-0.00079348
-0.39295155,-0.00347911,-0.00244148
-0.39291155,0.00073244,-0.00042726
-0.39287155,0.00164800,0.00134281
-0.39283155,0.00286874,0.00189215
-0.39279155,-0.00500504,-0.00158696
-0.39275155,-0.00372326,-0.00183111
-0.39271155,0.00012207,-0.00103763
-0.39267155,0.00341807,-0.00256356
-0.39263155,-0.00128178,0.00085452
-0.39259155,0.00073244,0.00189215
-0.39255155,0.00622578,0.00109867
-0.39251155,-0.00219733,0.00085452
-0.39247155,-0.00244148,0.00213630
-0.39243155,-0.00421155,0.00000000
-0.39239155,-0.00115970,-0.00207526
-0.39235155,-0.00665304,-0.00268563
-0.39231155,-0.00738548,-0.00115970
-0.39227155,0.00000000,0.00164800
-0.39223155,0.00109867,-0.00170904
-0.39219155,0.00238044,0.00000000
-0.39215155,-0.00158696,0.00189215
-0.39211155,0.00122074,0.00024415
-0.39207155,-0.00292978,-0.00585955
-0.39203155,0.00000000,-0.00256356
-0.39199155,-0.00292978,-0.00115970
-0.39195155,0.00305185,-0.00054933
-0.39191155,0.00354015,0.00274667
-0.39187155,-0.00079348,0.00225837
-0.39183155,-0.00561541,-0.00183111
-0.39179155,0.00378430,-0.00103763
-0.39175155,-0.00396741,0.00085452
-0.39171155,-0.00372326,0.00085452
-0.39167155,-0.00463881,-0.00091556
-0.39163155,0.00085452,0.00061037
-0.39159155,-0.00219733,-0.00018311
-0.39155155,-0.00323496,0.00445570
-0.39151155,0.00164800,-0.00488296
-0.39147155,-0.00158696,-0.00170904
-0.39143155,-0.00408948,-0.00604267
-0.39139155,-0.00042726,-0.00421155
-0.39135155,-0.00054933,0.00189215
-0.39131155,0.00122074,0.00225837
-0.39127155,0.00402844,0.00274667
-0.39123155,0.00506607,-0.00268563
-0.39119155,-0.00445570,-0.00311289
-0.39115155,-0.00183111,0.00085452
-0.39111155,0.00494400,-0.00018311
-0.39107155,0.00048830,0.00164800
-0.39103155,-0.00372326,-0.00103763
-0.39099155,-0.00598163,0.00000000
-0.39095155,-0.00231941,-0.00018311
-0.39091155,-0.00372326,0.00213630
-0.39087155,-0.00140385,0.00177007
-0.39083155,-0.00067141,0.00073244
-0.39079155,-0.00616474,0.00225837
-0.39075155,0.00238044,0.00152593
-0.39071155,-0.00042726,0.00012207
-0.39067155,0.00012207,0.00134281
-0.39063155,-0.00573748,0.00250252
-0.39059155,-0.00512711,0.00457778
-0.39055155,-0.00158696,-0.00018311
-0.39051155,-0.00347911,-0.00640889
-0.39047155,-0.00372326,-0.00183111
-0.39043155,0.00097659,-0.00067141
-0.39039155,-0.00537126,-0.00231941
-0.39035155,-0.00311289,0.00012207
-0.39031155,-0.00598163,0.00531022
-0.39027155,-0.00585955,0.00213630
-0.39023155,-0.00054933,0.00378430
-0.39019155,-0.00408948,0.00506607
-0.39015155,-0.00018311,0.00274667
-0.39011155,-0.00323496,0.00250252
-0.39007155,-0.00347911,0.00177007
-0.39003155,-0.00231941,-0.00463881
-0.38999155,-0.00103763,0.00177007
-0.38995155,-0.00091556,-0.00561541
-0.38991155,0.00341807,0.00262459
-0.38987155,-0.00158696,-0.00067141
-0.38983155,-0.00280770,-0.00268563
-0.38979155,0.00238044,-0.00128178
-0.38975155,0.00439467,-0.00054933
-0.38971155,-0.00231941,0.00579852
-0.38967155,-0.00524918,-0.00115970
-0.38963155,0.00036622,0.00610370
-0.38959155,-0.00067141,0.00427259
-0.38955155,-0.00030519,-0.00537126
-0.38951155,0.00061037,-0.00042726
-0.38947155,-0.00170904,0.00457778
-0.38943155,0.00122074,-0.00018311
-0.38939155,0.00250252,0.00109867
-0.38935155,0.00061037,-0.00103763
-0.38931155,0.00152593,0.00469985
-0.38927155,-0.00433363,0.00317393
-0.38923155,0.00427259,-0.00463881
-0.38919155,-0.00244148,0.00122074
-0.38915155,0.00225837,-0.00488296
-0.38911155,0.00646992,-0.00433363
-0.38907155,0.00012207,-0.00018311
-0.38903155,-0.00054933,-0.00170904
-0.38899155,0.00354015,0.00073244
-0.38895155,-0.00103763,-0.00311289
-0.38891155,-0.00244148,-0.00183111
-0.38887155,0.00122074,0.00341807
-0.38883155,-0.00115970,-0.00244148
-0.38879155,-0.00140385,0.00634785
-0.38875155,-0.00115970,-0.00231941
-0.38871155,-0.00256356,-0.00091556
-0.38867155,-0.00372326,0.00061037
-0.38863155,0.00048830,0.00531022
-0.38859155,-0.00207526,0.00000000
-0.38855155,-0.00079348,-0.00280770
-0.38851155,0.00122074,0.00402844
-0.38847155,0.00073244,0.00177007
-0.38843155,-0.00500504,-0.00128178
-0.38839155,-0.00463881,0.00048830
-0.38835155,-0.00292978,0.00543230
-0.38831155,-0.00140385,-0.00280770
-0.38827155,-0.00183111,0.00317393
-0.38823155,-0.00640889,0.00122074
-0.38819155,-0.00067141,0.00048830
-0.38815155,-0.00207526,0.00274667
-0.38811155,-0.00091556,0.00238044
-0.38807155,-0.00054933,0.00225837
-0.38803155,-0.00103763,0.00073244
-0.38799155,-0.00170904,0.00152593
-0.38795155,0.00048830,0.00445570
-0.38791155,0.00122074,-0.00244148
-0.38787155,0.00000000,0.00189215
-0.38783155,-0.00537126,0.00329600
-0.38779155,0.00177007,-0.00244148
-0.38775155,-0.00323496,0.00177007
-0.38771155,0.00109867,-0.00103763
-0.38767155,-0.00616474,0.00518815
-0.38763155,-0.00018311,-0.00170904
-0.38759155,0.00250252,0.00109867
-0.38755155,-0.00573748,0.00134281
-0.38751155,-0.00219733,0.00061037
-0.38747155,0.00201422,-0.00244148
-0.38743155,-0.00140385,0.00286874
-0.38739155,0.00152593,-0.00183111
-0.38735155,-0.00158696,-0.00500504
-0.38731155,0.00366222,0.00012207
-0.38727155,-0.00311289,0.00024415
-0.38723155,-0.00054933,0.00329600
-0.38719155,0.00061037,0.00012207
-0.38715155,0.00152593,0.00518815
-0.38711155,0.00000000,0.00085452
-0.38707155,-0.00158696,-0.00054933
-0.38703155,0.00061037,0.00177007
-0.38699155,-0.00079348,-0.00079348
-0.38695155,0.00000000,-0.00091556
-0.38691155,0.00152593,-0.00231941
-0.38687155,-0.00170904,0.00427259
-0.38683155,0.00439467,0.00354015
-0.38679155,0.00744652,-0.00268563
-0.38675155,-0.00463881,0.00824000
-0.38671155,0.00329600,-0.00054933
-0.38667155,-0.00115970,0.00024415
-0.38663155,-0.00463881,0.00152593
-0.38659155,-0.00115970,-0.00030519
-0.38655155,-0.00714133,-0.00256356
-0.38651155,-0.00292978,0.00671407
-0.38647155,0.00036622,0.00225837
-0.38643155,-0.00103763,0.00085452
-0.38639155,0.00213630,0.00000000
-0.38635155,-0.00421155,0.00061037
-0.38631155,-0.00140385,0.00152593
-0.38627155,0.00012207,-0.00054933
-0.38623155,0.00061037,0.00457778
-0.38619155,0.00048830,0.00201422
-0.38615155,-0.00311289,0.00134281
-0.38611155,0.00341807,0.00366222
-0.38607155,0.00012207,0.00085452
-0.38603155,0.00262459,0.00469985
-0.38599155,0.00061037,-0.00183111
-0.38595155,0.00543230,0.00427259
-0.38591155,0.00085452,0.00048830
-0.38587155,0.00048830,0.00482192
-0.38583155,0.00000000,-0.00408948
-0.38579155,-0.00140385,-0.00170904
-0.38575155,0.00085452,0.00329600
-0.38571155,0.00177007,-0.00158696
-0.38567155,0.00097659,-0.00347911
-0.38563155,0.00329600,0.00164800
-0.38559155,-0.00421155,-0.00207526
-0.38555155,-0.00231941,0.00366222
-0.38551155,0.00012207,0.00390637
-0.38547155,-0.00091556,0.00225837
-0.38543155,-0.00372326,0.00085452
-0.38539155,0.00152593,0.00048830
-0.38535155,0.00177007,0.00213630
-0.38531155,0.00341807,0.00457778
-0.38527155,-0.00244148,0.00305185
-0.38523155,0.00201422,0.00048830
-0.38519155,-0.00256356,0.00427259
-0.38515155,-0.00677511,0.00109867
-0.38511155,-0.00268563,-0.00292978
-0.38507155,-0.00537126,0.00274667
-0.38503155,0.00634785,-0.00054933
-0.38499155,-0.00115970,0.00036622
-0.38495155,0.00341807,0.00366222
-0.38491155,-0.00079348,0.00225837
-0.38487155,0.00427259,0.00213630
-0.38483155,-0.00115970,0.00262459
-0.38479155,-0.00433363,-0.00030519
-0.38475155,0.00262459,-0.00207526
-0.38471155,-0.00140385,0.00506607
-0.38467155,0.00085452,0.00225837
-0.38463155,-0.00256356,-0.00042726
-0.38459155,0.00238044,0.00134281
-0.38455155,-0.00103763,0.00000000
-0.38451155,0.00109867,0.00274667
-0.38447155,0.00177007,0.00329600
-0.38443155,-0.00128178,0.00225837
-0.38439155,0.00097659,0.00354015
-0.38435155,-0.00067141,0.00695822
-0.38431155,-0.00140385,-0.00231941
-0.38427155,-0.00054933,-0.00268563
-0.38423155,0.00366222,-0.00335704
-0.38419155,-0.00561541,0.00427259
-0.38415155,-0.00476089,-0.00018311
-0.38411155,-0.00256356,-0.00091556
-0.38407155,-0.00421155,0.00000000
-0.38403155,0.00109867,0.00189215
-0.38399155,-0.00115970,0.00012207
-0.38395155,-0.00421155,-0.00292978
-0.38391155,0.00134281,-0.00372326
-0.38387155,0.00341807,0.00073244
-0.38383155,-0.00372326,-0.00018311
-0.38379155,-0.00054933,0.00366222
-0.38375155,-0.00292978,0.00634785
-0.38371155,0.00354015,0.00134281
-0.38367155,-0.00628681,-0.00030519
-0.38363155,-0.00183111,0.00189215
-0.38359155,-0.00268563,0.00378430
-0.38355155,-0.00311289,0.00329600
-0.38351155,0.00286874,0.00134281
-0.38347155,0.00122074,0.00189215
-0.38343155,0.00000000,-0.00256356
-0.38339155,-0.00183111,0.00354015
-0.38335155,0.00097659,0.00317393
-0.38331155,-0.00018311,0.00152593
-0.38327155,0.00390637,-0.00158696
-0.38323155,0.00225837,0.00482192
-0.38319155,0.00036622,-0.00268563
-0.38315155,-0.00323496,0.00427259
-0.38311155,-0.00408948,0.00134281
-0.38307155,-0.00347911,0.00085452
-0.38303155,-0.00311289,-0.00103763
-0.38299155,0.00097659,0.00073244
-0.38295155,-0.00311289,0.00000000
-0.38291155,-0.00433363,-0.00115970
-0.38287155,-0.00195319,0.00201422
-0.38283155,0.00073244,-0.00030519
-0.38279155,0.00250252,-0.00408948
-0.38275155,-0.00384533,0.00659200
-0.38271155,-0.00079348,-0.00128178
-0.38267155,-0.00268563,-0.00335704
-0.38263155,0.00238044,0.00189215
-0.38259155,-0.00079348,-0.00219733
-0.38255155,0.00061037,-0.00042726
-0.38251155,-0.00372326,0.00250252
-0.38247155,-0.00170904,0.00189215
-0.38243155,0.00048830,0.00390637
-0.38239155,0.00164800,0.00415052
-0.38235155,-0.00488296,0.00469985
-0.38231155,0.00378430,-0.00323496
-0.38227155,-0.00323496,0.00085452
-0.38223155,-0.00042726,0.00457778
-0.38219155,-0.00219733,0.00305185
-0.38215155,-0.00311289,-0.00170904
-0.38211155,-0.00244148,-0.00042726
-0.38207155,-0.00585955,-0.00335704
-0.38203155,0.00048830,0.00457778
-0.38199155,-0.00396741,-0.00323496
-0.38195155,0.00695822,0.00317393
-0.38191155,0.00000000,0.00518815
-0.38187155,0.00085452,0.00201422
-0.38183155,-0.00537126,-0.00323496
-0.38179155,-0.00323496,0.00122074
-0.38175155,0.00189215,0.00262459
-0.38171155,-0.00347911,0.00073244
-0.38167155,-0.00640889,0.00061037
-0.38163155,0.00061037,0.00012207
-0.38159155,-0.00067141,-0.00030519
-0.38155155,0.00341807,0.00378430
-0.38151155,0.00000000,0.00634785
-0.38147155,-0.00244148,0.00329600
-0.38143155,0.00402844,-0.00195319
-0.38139155,-0.00103763,-0.00042726
-0.38135155,-0.00311289,0.00085452
-0.38131155,-0.00030519,0.00073244
-0.38127155,0.00036622,0.00683615
-0.38123155,-0.00207526,0.00402844
-0.38119155,0.00109867,0.00134281
-0.38115155,-0.00079348,-0.00079348
-0.38111155,-0.00360118,0.00274667
-0.38107155,-0.00384533,-0.00128178
-0.38103155,0.00354015,0.00024415
-0.38099155,-0.00219733,0.00250252
-0.38095155,-0.00091556,0.00250252
-0.38091155,0.00262459,0.00457778
-0.38087155,-0.00311289,0.00122074
-0.38083155,-0.00042726,0.00518815
-0.38079155,-0.00256356,0.00213630
-0.38075155,0.00036622,0.00494400
-0.38071155,0.00097659,0.00390637
-0.38067155,-0.00115970,0.00457778
-0.38063155,0.00366222,-0.00030519
-0.38059155,-0.00195319,0.00177007
-0.38055155,-0.00335704,0.00329600
-0.38051155,-0.00268563,-0.00170904
-0.38047155,0.00097659,0.00799585
-0.38043155,0.00048830,0.00189215
-0.38039155,-0.00042726,0.00061037
-0.38035155,0.00085452,0.00354015
-0.38031155,-0.00231941,-0.00347911
-0.38027155,0.00366222,0.00122074
-0.38023155,-0.00231941,0.00109867
-0.38019155,-0.00268563,-0.00360118
-0.38015155,-0.00445570,0.00152593
-0.38011155,-0.00054933,0.00518815
-0.38007155,0.00122074,-0.00170904
-0.38003155,-0.00079348,0.00427259
-0.37999155,-0.00292978,0.00085452
-0.37995155,-0.00573748,0.00177007
-0.37991155,-0.00512711,0.00506607
-0.37987155,-0.00158696,0.00366222
-0.37983155,0.00048830,0.00152593
-0.37979155,-0.00115970,0.00061037
-0.37975155,0.00354015,0.00201422
-0.37971155,-0.00183111,-0.00103763
-0.37967155,0.00378430,0.00073244
-0.37963155,-0.00140385,0.00262459
-0.37959155,0.00048830,0.00164800
-0.37955155,0.00213630,-0.00195319
-0.37951155,-0.00256356,-0.00054933
-0.37947155,-0.00067141,0.00134281
-0.37943155,0.00134281,0.00012207
-0.37939155,-0.00158696,-0.00170904
-0.37935155,-0.00335704,-0.00384533
-0.37931155,0.00366222,-0.00067141
-0.37927155,0.00555437,0.00329600
-0.37923155,-0.00628681,-0.00030519
-0.37919155,0.00482192,-0.00042726
-0.37915155,0.00024415,0.00469985
-0.37911155,-0.00030519,0.00445570
-0.37907155,-0.00292978,0.00134281
-0.37903155,0.00073244,0.00177007
-0.37899155,-0.00323496,0.00238044
-0.37895155,0.00061037,0.00262459
-0.37891155,0.00457778,0.00543230
-0.37887155,-0.00030519,0.00085452
-0.37883155,0.00567644,-0.00140385
-0.37879155,0.00201422,-0.00115970
-0.37875155,0.00354015,0.00378430
-0.37871155,0.00494400,0.00012207
-0.37867155,-0.00170904,0.00177007
-0.37863155,-0.00128178,0.00177007
-0.37859155,0.00274667,0.00213630
-0.37855155,-0.00042726,-0.00323496
-0.37851155,0.00012207,-0.00408948
-0.37847155,-0.00158696,-0.00054933
-0.37843155,-0.00537126,0.00329600
-0.37839155,0.00378430,-0.00030519
-0.37835155,0.00012207,0.00073244
-0.37831155,0.00000000,-0.00183111
-0.37827155,-0.00115970,0.00402844
-0.37823155,0.00061037,-0.00054933
-0.37819155,0.00122074,-0.00103763
-0.37815155,0.00012207,0.00457778
-0.37811155,-0.00158696,0.00341807
-0.37807155,-0.00170904,0.00305185
-0.37803155,-0.00616474,0.00317393
-0.37799155,-0.00103763,0.00201422
-0.37795155,0.00402844,0.00109867
-0.37791155,0.00085452,-0.00195319
-0.37787155,-0.00561541,0.00238044
-0.37783155,0.00189215,-0.00170904
-0.37779155,0.00189215,-0.00158696
-0.37775155,0.00366222,-0.00030519
-0.37771155,0.00378430,0.00482192
-0.37767155,-0.00091556,-0.00140385
-0.37763155,-0.00140385,0.00262459
-0.37759155,-0.00360118,0.00250252
-0.37755155,-0.00128178,0.00036622
-0.37751155,-0.00677511,0.00189215
-0.37747155,0.00000000,0.00531022
-0.37743155,-0.00042726,0.00152593
-0.37739155,0.00012207,0.00238044
-0.37735155,0.00012207,-0.00604267
-0.37731155,0.00250252,0.00213630
-0.37727155,-0.00445570,-0.00140385
-0.37723155,0.00085452,0.00750755
-0.37719155,0.00225837,0.00341807
-0.37715155,-0.00268563,-0.00067141
-0.37711155,0.00024415,-0.00042726
-0.37707155,0.00012207,-0.00207526
-0.37703155,0.00286874,-0.00067141
-0.37699155,0.00122074,0.00579852
-0.37695155,-0.00311289,0.00213630
-0.37691155,-0.00433363,0.00109867
-0.37687155,0.00048830,0.00378430
-0.37683155,-0.00396741,0.00262459
-0.37679155,-0.00231941,0.00646992
-0.37675155,-0.00244148,-0.00183111
-0.37671155,-0.00183111,-0.00128178
-0.37667155,0.00012207,-0.00500504
-0.37663155,0.00073244,0.00048830
-0.37659155,0.00457778,0.00189215
-0.37655155,-0.00115970,-0.00256356
-0.37651155,0.00097659,-0.00054933
-0.37647155,-0.00018311,0.00274667
-0.37643155,0.00213630,0.00482192
-0.37639155,-0.00183111,0.00415052
-0.37635155,-0.00115970,-0.00054933
-0.37631155,0.00469985,0.00073244
-0.37627155,0.00109867,0.00341807
-0.37623155,0.00378430,-0.00115970
-0.37619155,0.00000000,-0.00573748
-0.37615155,0.00378430,-0.00292978
-0.37611155,0.00366222,0.00097659
-0.37607155,0.00097659,0.00073244
-0.37603155,0.00164800,0.00390637
-0.37599155,0.00659200,0.00531022
-0.37595155,-0.00280770,0.00482192
-0.37591155,-0.00256356,0.00036622
-0.37587155,0.00073244,-0.00042726
-0.37583155,0.00238044,0.00213630
-0.37579155,0.00494400,-0.00170904
-0.37575155,-0.00585955,-0.00158696
-0.37571155,-0.00067141,0.00317393
-0.37567155,-0.00476089,0.00274667
-0.37563155,-0.00360118,0.00122074
-0.37559155,0.00122074,0.00860622
-0.37555155,-0.00750755,0.00061037
-0.37551155,0.00238044,-0.00500504
-0.37547155,-0.00079348,0.00189215
-0.37543155,0.00567644,0.00122074
-0.37539155,-0.00244148,-0.00280770
-0.37535155,-0.00207526,-0.00323496
-0.37531155,-0.00573748,-0.00030519
-0.37527155,0.00134281,0.00341807
-0.37523155,-0.00231941,0.00341807
-0.37519155,-0.00219733,-0.00195319
-0.37515155,-0.00207526,-0.00244148
-0.37511155,0.00085452,0.00177007
-0.37507155,0.00000000,-0.00018311
-0.37503155,0.00097659,0.00085452
-0.37499155,0.00329600,-0.00042726
-0.37495155,-0.00231941,0.00274667
-0.37491155,-0.00256356,-0.00347911
-0.37487155,-0.00140385,0.00012207
-0.37483155,0.00402844,-0.00384533
-0.37479155,-0.00170904,0.00164800
-0.37475155,-0.00677511,0.00427259
-0.37471155,0.00213630,-0.00115970
-0.37467155,-0.00280770,0.00354015
-0.37463155,0.00122074,-0.00030519
-0.37459155,-0.00445570,0.00482192
-0.37455155,0.00061037,0.00915555
-0.37451155,-0.00573748,0.00494400
-0.37447155,-0.00463881,0.00109867
-0.37443155,-0.00433363,0.00152593
-0.37439155,-0.00347911,0.00738548
-0.37435155,-0.00408948,0.00061037
-0.37431155,-0.00524918,0.00213630
-0.37427155,-0.00067141,-0.00054933
-0.37423155,0.00024415,-0.00335704
-0.37419155,-0.00384533,0.00238044
-0.37415155,-0.00268563,0.00000000
-0.37411155,-0.00433363,-0.00183111
-0.37407155,-0.00628681,0.00152593
-0.37403155,-0.00079348,0.00073244
-0.37399155,-0.00396741,-0.00488296
-0.37395155,0.00097659,0.00341807
-0.37391155,-0.00500504,0.00213630
-0.37387155,-0.00561541,-0.00030519
-0.37383155,-0.00384533,0.00238044
-0.37379155,-0.00231941,-0.00292978
-0.37375155,-0.00292978,0.00152593
-0.37371155,-0.00335704,-0.00384533
-0.37367155,-0.00384533,0.00518815
-0.37363155,-0.00244148,-0.00030519
-0.37359155,-0.00500504,0.00305185
-0.37355155,-0.00463881,0.00177007
-0.37351155,0.00012207,-0.00054933
-0.37347155,0.00201422,-0.00054933
-0.37343155,-0.00360118,-0.00451674
-0.37339155,-0.00396741,-0.00384533
-0.37335155,-0.00347911,0.00024415
-0.37331155,-0.00128178,0.00134281
-0.37327155,-0.00292978,-0.00018311
-0.37323155,0.00177007,-0.00091556
-0.37319155,0.00317393,0.00164800
-0.37315155,-0.00360118,0.00238044
-0.37311155,0.00000000,0.00225837
-0.37307155,-0.00372326,0.00329600
-0.37303155,-0.00512711,-0.00054933
-0.37299155,0.00085452,-0.00347911
-0.37295155,-0.00689718,-0.00158696
-0.37291155,-0.00018311,-0.00128178
-0.37287155,-0.00347911,-0.00140385
-0.37283155,0.00610370,-0.00268563
-0.37279155,0.00061037,0.00354015
-0.37275155,-0.00421155,0.00000000
-0.37271155,-0.00067141,0.00415052
-0.37267155,-0.00091556,0.00061037
-0.37263155,-0.00561541,-0.00158696
-0.37259155,-0.00421155,0.00000000
-0.37255155,-0.00128178,0.00775170
-0.37251155,-0.00598163,0.00317393
-0.37247155,-0.00500504,0.00122074
-0.37243155,-0.00268563,0.00024415
-0.37239155,-0.00537126,0.00225837
-0.37235155,0.00024415,0.00305185
-0.37231155,-0.00384533,-0.00500504
-0.37227155,-0.00158696,0.00012207
-0.37223155,-0.00433363,0.00415052
